,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-06-29-14,15.61,6.5,9,2,4.25,18.58,2.12,1.59
2019-06-29-15,14.06,5.5,10,2,4.78,20.18,3.72,1.59
2019-06-29-16,13.83,5.0,11,2,4.78,20.18,3.72,2.66
2019-06-29-17,14.22,5.5,10,2,5.31,19.65,4.78,3.19
2019-06-29-18,14.89,6.0,12,3,5.84,20.71,5.84,6.37
2019-06-29-19,16.61,6.0,11,3,6.37,23.36,6.37,6.37
2019-06-29-20,18.56,5.0,11,3,6.9,29.2,7.43,5.31
2019-06-29-21,24.44,5.0,12,2,6.37,29.74,9.56,4.25
2019-06-29-22,30.44,5.0,13,1,6.37,28.14,10.09,5.31
2019-06-29-23,29.39,4.5,11,1,6.9,33.45,10.09,9.03
2019-06-30-00,22.61,5.0,11,1,7.43,40.36,12.21,10.09
2019-06-30-01,14.72,5.0,12,1,8.5,40.89,11.15,9.56
2019-06-30-02,9.94,4.5,9,1,9.56,35.05,16.99,5.84
2019-06-30-03,9.44,4.0,7,1,10.62,28.14,17.52,7.97
2019-06-30-04,10.0,3.5,10,1,13.28,23.36,14.87,8.5
2019-06-30-05,12.83,4.0,9,1,11.15,19.65,13.28,7.97
2019-06-30-06,19.56,6.0,7,1,9.03,16.99,10.09,7.97
2019-06-30-07,18.06,7.0,6,1,6.37,13.28,9.03,7.97
2019-06-30-08,15.83,9.0,6,1,4.78,14.34,9.56,7.97
2019-06-30-09,14.33,10.5,7,1,4.25,15.93,7.43,5.31
2019-06-30-10,12.89,12.0,8,1,3.72,18.58,4.78,6.37
2019-06-30-11,11.78,8.0,11,1,3.19,20.18,4.25,6.37
2019-06-30-12,10.78,6.5,13,1,3.19,20.18,3.19,6.37
2019-06-30-13,9.83,7.5,9,1,3.19,20.18,2.66,4.25
2019-06-30-14,9.83,6.5,8,1,3.72,15.93,2.66,3.72
2019-06-30-15,9.72,7.5,8,1,3.72,12.21,2.66,3.72
2019-06-30-16,11.33,7.5,9,2,4.25,11.68,3.72,3.72
2019-06-30-17,11.39,10.5,8,2,4.25,12.21,8.5,3.72
2019-06-30-18,12.11,14.0,10,1,4.78,13.28,12.21,3.72
2019-06-30-19,12.17,13.5,14,1,4.78,13.28,12.74,5.84
2019-06-30-20,12.78,12.0,14,2,6.37,15.93,11.15,7.43
2019-06-30-21,12.44,12.5,15,2,8.5,16.99,16.46,8.5
2019-06-30-22,11.06,12.5,13,1,12.21,26.02,16.99,10.09
2019-06-30-23,10.28,8.0,11,1,12.74,28.67,15.93,11.68
2019-07-01-00,7.78,6.0,9,1,19.12,20.71,16.46,15.4
2019-07-01-01,7.0,5.5,7,1,20.18,13.28,13.81,17.52
2019-07-01-02,7.33,5.5,6,1,22.3,8.5,11.68,11.68
2019-07-01-03,7.06,6.0,6,1,22.83,8.5,11.15,10.62
2019-07-01-04,8.94,5.5,6,0,27.61,10.09,11.15,13.28
2019-07-01-05,12.89,7.5,7,1,27.08,11.68,13.28,15.4
2019-07-01-06,19.22,10.5,12,1,23.36,16.46,11.68,14.87
2019-07-01-07,23.33,17.0,14,2,18.58,21.24,9.03,11.68
2019-07-01-08,25.39,15.0,17,2,12.74,26.55,10.09,9.03
2019-07-01-09,27.33,16.0,21,2,7.97,26.55,11.68,7.43
2019-07-01-10,27.44,12.0,25,2,5.31,27.61,10.09,5.31
2019-07-01-11,25.0,11.0,27,3,3.72,19.65,9.03,5.31
2019-07-01-12,21.78,13.5,26,2,3.72,18.58,7.43,3.72
2019-07-01-13,20.44,13.0,25,1,3.72,15.4,5.31,2.12
2019-07-01-14,20.44,12.0,22,3,4.78,12.21,2.66,4.25
2019-07-01-15,19.17,13.5,24,4,4.78,11.68,3.72,3.19
2019-07-01-16,20.5,21.5,30,5,5.31,12.21,4.25,2.66
2019-07-01-17,19.94,27.5,40,2,5.31,13.28,4.78,4.25
2019-07-01-18,19.89,16.5,33,2,6.9,16.46,5.31,3.19
2019-07-01-19,21.67,22.5,19,3,9.03,19.65,5.31,3.72
2019-07-01-20,21.06,18.5,18,4,12.21,20.71,5.84,4.78
2019-07-01-21,20.39,15.5,15,2,16.99,17.52,5.31,6.37
2019-07-01-22,19.5,11.5,11,2,18.05,15.4,4.78,10.09
2019-07-01-23,18.28,8.0,10,1,19.65,13.81,3.72,12.21
2019-07-02-00,13.89,6.5,10,1,18.05,11.68,3.19,13.81
2019-07-02-01,10.72,5.0,-999,1,19.12,12.74,2.66,11.68
2019-07-02-02,9.06,4.5,13,1,19.12,13.28,2.12,6.37
2019-07-02-03,8.61,5.0,17,1,18.05,15.93,2.12,4.25
2019-07-02-04,9.06,6.5,18,1,16.99,20.71,1.59,5.31
2019-07-02-05,12.83,8.0,15,1,18.58,23.36,1.59,8.5
2019-07-02-06,18.89,10.5,12,1,19.12,27.61,1.59,7.43
2019-07-02-07,20.28,10.0,15,2,23.9,28.14,2.66,10.09
2019-07-02-08,21.78,15.5,22,3,30.27,24.43,4.78,13.28
2019-07-02-09,20.94,17.0,26,3,33.98,18.05,3.19,13.28
2019-07-02-10,20.89,16.0,30,3,27.61,16.99,2.66,7.43
2019-07-02-11,19.06,12.0,40,3,20.71,17.52,2.66,6.37
2019-07-02-12,15.47,11.0,43,5,15.93,16.46,3.72,6.37
2019-07-02-13,17.06,12.0,55,7,11.15,12.21,4.25,3.72
2019-07-02-14,18.94,11.0,50,9,9.56,11.15,6.9,4.78
2019-07-02-15,20.53,11.0,25,2,8.5,10.62,7.97,9.56
2019-07-02-16,20.18,16.0,12,3,8.5,10.62,9.03,8.5
2019-07-02-17,21.41,17.0,17,3,11.15,10.09,5.84,10.09
2019-07-02-18,23.33,13.5,21,3,13.81,11.15,10.09,12.21
2019-07-02-19,23.56,10.0,19,3,17.52,12.74,10.09,11.68
2019-07-02-20,20.72,9.5,19,3,19.12,13.28,10.09,6.9
2019-07-02-21,20.94,9.5,17,2,19.12,14.34,13.81,3.19
2019-07-02-22,21.39,10.5,15,2,18.05,15.93,14.34,3.19
2019-07-02-23,22.11,12.0,16,1,19.65,13.81,14.34,2.12
2019-07-03-00,18.22,10.5,23,1,18.58,12.74,12.74,3.19
2019-07-03-01,14.72,13.0,23,1,19.12,11.15,10.62,3.72
2019-07-03-02,12.44,8.5,27,1,20.18,10.09,11.68,3.72
2019-07-03-03,12.22,6.5,30,0,22.83,9.03,10.62,3.72
2019-07-03-04,11.72,7.0,26,1,22.3,7.97,9.03,9.03
2019-07-03-05,15.22,8.0,28,1,20.18,7.97,8.5,7.97
2019-07-03-06,17.89,13.0,30,1,20.18,9.56,7.97,5.31
2019-07-03-07,20.39,24.0,27,2,23.9,10.62,7.97,5.31
2019-07-03-08,23.5,23.5,19,3,23.36,12.21,7.97,4.78
2019-07-03-09,23.33,17.5,16,3,17.52,12.21,7.43,3.72
2019-07-03-10,22.33,19.0,-999,3,13.28,11.68,8.5,4.25
2019-07-03-11,26.11,20.5,-999,3,12.21,11.68,8.5,4.78
2019-07-03-12,27.44,13.0,12,3,9.56,9.56,6.9,4.25
2019-07-03-13,26.61,14.0,16,2,6.9,8.5,5.31,4.25
2019-07-03-14,26.59,13.5,18,3,6.37,9.03,5.84,2.66
2019-07-03-15,27.0,29.0,28,3,6.9,9.56,5.31,2.12
2019-07-03-16,25.71,18.5,28,8,7.97,9.03,4.25,2.66
2019-07-03-17,28.53,23.0,30,5,9.56,10.09,4.25,3.19
2019-07-03-18,31.39,17.5,27,6,9.56,12.74,6.37,4.78
2019-07-03-19,28.56,14.5,27,5,9.56,17.52,8.5,6.37
2019-07-03-20,29.89,16.0,23,5,11.15,19.12,13.28,9.56
2019-07-03-21,30.67,23.0,17,4,14.34,19.65,14.34,6.37
2019-07-03-22,32.94,29.0,15,3,15.93,19.65,13.28,5.84
2019-07-03-23,37.22,19.0,14,3,17.52,19.65,11.68,5.31
2019-07-04-00,39.28,10.5,15,2,18.58,21.24,11.15,5.84
2019-07-04-01,33.11,7.0,12,-999,21.24,20.71,10.62,4.78
2019-07-04-02,27.78,7.0,7,1,23.9,18.05,11.15,6.37
2019-07-04-03,24.5,6.5,6,1,27.61,18.05,12.21,6.37
2019-07-04-04,19.89,5.5,5,1,31.33,13.81,12.21,7.97
2019-07-04-05,23.33,9.0,6,1,35.58,10.62,11.68,11.68
2019-07-04-06,27.94,14.0,7,2,39.83,12.74,10.62,10.09
2019-07-04-07,28.0,17.5,11,3,40.89,13.81,9.03,10.09
2019-07-04-08,29.72,17.5,13,4,41.42,13.81,8.5,8.5
2019-07-04-09,32.39,12.5,8,5,40.89,12.21,9.03,6.9
2019-07-04-10,28.22,14.0,8,5,35.58,10.62,5.84,4.78
2019-07-04-11,24.72,14.0,13,5,23.36,10.62,3.19,3.72
2019-07-04-12,24.06,12.5,11,4,9.03,10.62,2.66,3.72
2019-07-04-13,25.44,12.0,10,4,8.5,12.74,2.66,3.72
2019-07-04-14,25.94,9.5,11,5,6.9,13.81,3.19,2.66
2019-07-04-15,28.76,12.0,14,8,6.9,15.93,6.37,2.66
2019-07-04-16,28.53,10.0,9,5,8.5,15.93,5.84,3.72
2019-07-04-17,29.72,12.5,8,4,9.03,16.46,6.37,3.72
2019-07-04-18,31.44,21.5,7,5,10.62,18.58,6.37,4.25
2019-07-04-19,32.33,21.5,8,5,13.81,20.71,10.09,6.9
2019-07-04-20,28.28,24.0,6,4,14.87,21.77,9.56,6.37
2019-07-04-21,26.78,20.5,7,4,15.4,18.05,10.62,6.9
2019-07-04-22,26.94,13.0,7,4,12.21,14.34,11.15,6.9
2019-07-04-23,25.72,13.5,8,3,9.03,12.21,12.74,6.37
2019-07-05-00,25.0,12.0,6,3,9.56,10.62,12.74,5.31
2019-07-05-01,27.11,7.5,7,4,10.09,9.56,12.21,5.84
2019-07-05-02,28.56,7.5,9,3,14.34,9.56,11.68,5.31
2019-07-05-03,28.72,6.5,13,2,21.77,9.03,11.68,4.78
2019-07-05-04,30.11,6.0,11,1,22.83,9.56,10.62,5.84
2019-07-05-05,30.89,10.5,7,1,29.74,10.62,9.56,4.78
2019-07-05-06,31.11,18.0,4,1,28.14,11.68,9.56,4.78
2019-07-05-07,33.5,21.0,7,2,36.11,15.4,8.5,4.25
2019-07-05-08,38.39,22.0,7,3,34.52,18.58,8.5,5.31
2019-07-05-09,40.83,34.0,8,4,32.39,17.52,7.97,4.25
2019-07-05-10,38.89,17.0,9,6,23.9,19.12,6.9,4.25
2019-07-05-11,37.11,23.0,9,5,16.99,18.58,5.31,3.72
2019-07-05-12,32.83,24.5,8,5,13.81,17.52,3.19,3.72
2019-07-05-13,30.35,24.5,8,4,9.03,15.93,2.66,3.19
2019-07-05-14,30.53,20.0,9,4,8.5,14.87,4.25,1.59
2019-07-05-15,34.17,15.5,14,4,7.97,14.34,5.84,2.12
2019-07-05-16,35.12,15.0,12,4,10.09,13.28,8.5,2.12
2019-07-05-17,32.71,24.5,10,4,11.68,14.87,7.97,2.66
2019-07-05-18,32.11,17.5,13,4,14.34,18.05,6.9,2.66
2019-07-05-19,30.39,12.0,11,3,14.87,22.83,11.15,4.78
2019-07-05-20,32.28,10.5,15,5,15.93,24.96,14.87,4.25
2019-07-05-21,33.83,10.5,16,4,15.4,21.24,17.52,4.25
2019-07-05-22,38.28,8.5,22,3,11.68,17.52,16.99,4.78
2019-07-05-23,46.44,7.0,23,2,11.68,17.52,14.87,7.43
2019-07-06-00,44.56,7.5,12,2,13.28,14.87,14.34,5.84
2019-07-06-01,43.78,6.0,11,2,14.34,12.74,10.62,5.84
2019-07-06-02,39.33,4.5,7,2,13.81,15.4,7.43,4.25
2019-07-06-03,37.39,4.5,7,2,11.15,14.87,9.56,4.25
2019-07-06-04,37.94,4.0,5,3,8.5,12.74,11.15,5.31
2019-07-06-05,38.89,5.0,5,2,10.09,14.34,11.68,7.97
2019-07-06-06,38.83,7.0,6,1,10.62,15.4,11.15,9.03
2019-07-06-07,30.28,6.5,10,3,12.21,15.93,10.09,7.97
2019-07-06-08,22.0,6.5,10,4,10.62,16.46,11.15,9.03
2019-07-06-09,18.94,5.5,11,6,8.5,16.46,12.74,5.31
2019-07-06-10,14.83,5.0,12,4,7.43,13.81,13.81,4.78
2019-07-06-11,13.94,4.5,10,4,5.84,10.62,14.34,4.25
2019-07-06-12,13.06,4.0,10,3,5.31,9.03,13.81,4.25
2019-07-06-13,12.94,4.0,9,3,4.25,7.43,10.09,4.25
2019-07-06-14,12.5,4.0,8,3,3.72,7.43,6.37,1.59
2019-07-06-15,13.0,3.5,8,4,4.25,7.97,9.56,2.12
2019-07-06-16,14.11,4.0,7,3,5.31,8.5,11.15,2.66
2019-07-06-17,16.11,3.5,6,3,5.84,9.03,9.56,3.72
2019-07-06-18,17.33,5.0,6,3,7.43,11.68,9.56,5.84
2019-07-06-19,17.78,5.0,6,3,9.03,13.28,12.74,7.43
2019-07-06-20,17.78,3.5,5,5,10.62,13.28,13.81,8.5
2019-07-06-21,15.0,4.0,4,7,10.09,13.28,13.81,7.43
2019-07-06-22,11.72,3.0,4,8,8.5,13.28,15.93,11.15
2019-07-06-23,9.61,3.0,4,11,7.97,11.15,18.05,7.43
2019-07-07-00,7.67,3.0,4,5,7.43,9.03,19.65,5.84
2019-07-07-01,6.0,3.0,3,4,8.5,9.03,19.65,5.84
2019-07-07-02,5.44,3.0,4,3,9.56,8.5,19.65,4.78
2019-07-07-03,5.11,3.0,4,2,12.21,8.5,17.52,4.78
2019-07-07-04,5.06,3.0,3,2,10.62,9.03,16.46,3.72
2019-07-07-05,6.06,3.0,4,2,11.15,10.62,15.93,5.31
2019-07-07-06,7.89,3.5,4,3,11.68,13.28,13.81,5.84
2019-07-07-07,7.72,4.0,3,3,11.15,16.99,12.21,4.78
2019-07-07-08,7.39,4.0,4,5,9.56,16.99,12.74,2.66
2019-07-07-09,7.22,3.5,4,4,8.5,19.12,14.34,3.72
2019-07-07-10,7.22,3.0,4,2,7.43,18.05,15.4,4.25
2019-07-07-11,6.78,3.0,4,3,6.37,16.46,17.52,2.66
2019-07-07-12,7.39,3.0,3,5,4.78,14.87,18.05,2.12
2019-07-07-13,7.5,3.0,4,5,4.25,13.81,17.52,1.59
2019-07-07-14,7.67,3.0,4,5,5.31,13.28,15.93,2.12
2019-07-07-15,8.0,3.0,4,3,5.84,13.81,16.46,2.12
2019-07-07-16,9.5,3.5,4,3,7.97,14.87,18.05,2.12
2019-07-07-17,10.33,3.0,4,4,7.43,15.93,16.46,3.72
2019-07-07-18,10.22,4.0,4,4,-999.0,-999.0,15.4,1.06
2019-07-07-19,10.06,3.5,6,4,10.09,19.12,13.28,4.25
2019-07-07-20,10.33,4.0,5,3,11.68,21.24,14.87,4.25
2019-07-07-21,10.22,4.0,6,2,12.21,24.43,14.87,5.84
2019-07-07-22,9.06,3.0,6,2,7.43,25.49,12.21,4.25
2019-07-07-23,8.33,3.0,6,2,10.09,26.02,15.4,4.25
2019-07-08-00,6.78,2.0,6,3,12.21,24.96,16.46,4.25
2019-07-08-01,5.5,2.0,-999,2,13.81,20.71,18.05,3.72
2019-07-08-02,5.06,2.5,6,2,15.93,18.05,18.05,3.72
2019-07-08-03,5.47,2.0,4,2,18.05,20.18,18.05,4.78
2019-07-08-04,6.06,2.5,4,2,16.99,21.77,15.93,4.78
2019-07-08-05,9.44,3.0,4,1,17.52,25.49,15.4,4.25
2019-07-08-06,14.72,4.0,5,2,17.52,29.2,13.28,4.78
2019-07-08-07,15.61,7.0,8,4,18.58,30.27,11.15,4.78
2019-07-08-08,17.0,9.0,9,6,20.18,25.49,11.68,4.25
2019-07-08-09,14.67,8.5,8,6,15.93,20.18,11.15,4.78
2019-07-08-10,12.56,7.5,9,4,11.68,18.05,6.9,4.78
2019-07-08-11,11.65,7.5,9,3,9.03,18.05,5.84,6.37
2019-07-08-12,10.18,7.5,10,4,7.43,15.4,4.25,3.72
2019-07-08-13,10.35,7.0,7,3,6.37,14.87,4.25,2.12
2019-07-08-14,12.18,6.5,7,2,5.84,14.87,4.78,2.66
2019-07-08-15,12.41,6.5,7,3,5.84,13.28,7.97,2.12
2019-07-08-16,11.61,10.0,7,3,5.84,12.21,7.97,2.66
2019-07-08-17,12.78,9.0,8,3,7.43,12.21,7.97,3.72
2019-07-08-18,12.94,7.5,6,4,7.97,12.74,7.43,4.78
2019-07-08-19,13.22,6.5,6,5,10.62,14.34,10.62,5.31
2019-07-08-20,12.22,5.0,6,7,13.28,12.21,12.21,4.25
2019-07-08-21,12.11,4.0,6,7,15.4,10.62,13.28,5.31
2019-07-08-22,11.39,4.0,5,5,18.58,10.09,12.74,5.84
2019-07-08-23,10.22,4.0,4,7,18.58,9.03,11.68,4.78
2019-07-09-00,7.72,3.5,4,3,20.18,7.43,11.15,3.72
2019-07-09-01,6.33,3.0,4,2,22.83,6.37,10.62,3.72
2019-07-09-02,5.89,4.0,3,2,21.77,6.9,9.56,4.78
2019-07-09-03,5.94,4.0,3,2,26.02,8.5,8.5,4.25
2019-07-09-04,7.17,4.0,4,5,28.67,9.03,8.5,4.78
2019-07-09-05,11.39,6.0,5,2,29.74,10.09,8.5,4.25
2019-07-09-06,15.11,9.0,7,3,32.39,12.21,8.5,4.25
2019-07-09-07,14.67,8.5,11,4,35.05,15.4,9.03,5.31
2019-07-09-08,14.11,8.5,10,4,31.86,15.93,10.62,5.31
2019-07-09-09,12.61,8.5,11,7,29.74,15.4,10.09,4.25
2019-07-09-10,11.94,11.5,12,7,24.96,15.4,10.09,3.19
2019-07-09-11,11.11,8.5,11,8,21.24,13.81,9.03,3.72
2019-07-09-12,10.67,7.5,10,6,20.18,11.68,7.97,3.72
2019-07-09-13,11.06,9.0,9,6,14.87,10.09,5.84,3.19
2019-07-09-14,12.06,10.5,8,6,11.68,10.62,3.19,2.66
2019-07-09-15,13.61,7.5,7,7,12.21,10.62,3.19,3.72
2019-07-09-16,14.41,7.5,8,6,11.68,11.68,5.31,4.25
2019-07-09-17,16.71,7.0,8,4,11.15,11.68,6.37,5.31
2019-07-09-18,16.61,7.5,7,5,11.68,12.74,7.43,5.84
2019-07-09-19,15.17,6.5,7,5,14.34,14.87,7.43,6.9
2019-07-09-20,12.33,4.0,6,8,17.52,13.81,9.03,7.43
2019-07-09-21,11.78,3.5,8,6,20.71,12.74,6.37,7.43
2019-07-09-22,11.11,3.0,7,4,20.71,12.74,9.56,7.43
2019-07-09-23,9.94,2.5,8,3,-999.0,-999.0,-999.0,-999.0
2019-07-10-00,7.22,2.5,6,2,19.65,9.56,11.15,5.31
2019-07-10-01,6.35,2.0,6,2,21.24,7.97,11.15,4.78
2019-07-10-02,6.24,2.5,5,1,19.65,7.43,9.56,4.78
2019-07-10-03,5.59,2.0,5,1,17.52,9.03,10.09,5.31
2019-07-10-04,6.35,2.0,5,1,18.58,8.5,8.5,4.25
2019-07-10-05,8.11,2.5,5,1,18.05,8.5,7.43,4.78
2019-07-10-06,12.28,3.0,7,1,18.05,12.74,5.84,4.78
2019-07-10-07,12.78,4.5,11,2,15.4,18.05,6.37,4.25
2019-07-10-08,11.89,7.0,11,3,15.93,20.18,8.5,5.84
2019-07-10-09,11.89,5.0,14,4,17.52,19.65,9.56,6.37
2019-07-10-10,13.0,4.5,-999,4,16.46,16.46,7.97,4.25
2019-07-10-11,11.56,4.5,9,4,14.87,15.4,8.5,4.25
2019-07-10-12,10.72,4.5,10,3,11.15,12.21,4.25,7.43
2019-07-10-13,12.33,4.5,6,2,8.5,13.28,5.84,7.43
2019-07-10-14,12.06,5.0,8,2,5.84,13.28,6.37,5.84
2019-07-10-15,13.17,8.0,9,2,5.31,15.4,7.43,5.84
2019-07-10-16,13.0,11.0,10,3,5.31,15.93,9.56,6.37
2019-07-10-17,13.83,16.5,10,4,5.31,16.99,10.62,9.03
2019-07-10-18,16.11,12.0,9,3,6.9,19.65,12.21,10.09
2019-07-10-19,16.44,9.0,7,3,8.5,23.36,9.56,12.74
2019-07-10-20,17.33,7.5,6,3,10.62,29.2,12.21,11.68
2019-07-10-21,16.94,9.0,6,2,11.68,30.27,13.28,15.93
2019-07-10-22,15.67,9.0,6,2,12.74,30.27,13.28,14.34
2019-07-10-23,13.11,9.0,5,2,13.81,31.33,12.21,11.68
2019-07-11-00,11.44,5.5,5,2,16.46,32.92,13.81,11.68
2019-07-11-01,9.56,4.5,4,-999,17.52,32.92,14.87,9.56
2019-07-11-02,8.39,4.5,3,1,18.05,32.39,12.74,9.56
2019-07-11-03,7.83,4.0,4,1,16.46,34.52,11.15,7.43
2019-07-11-04,8.33,4.5,4,1,15.4,35.05,9.56,5.84
2019-07-11-05,11.33,5.5,4,1,18.05,33.45,7.97,5.84
2019-07-11-06,15.28,7.0,5,1,18.58,30.8,7.43,9.56
2019-07-11-07,17.11,9.0,7,2,19.12,29.74,9.03,12.74
2019-07-11-08,17.17,11.0,9,4,16.46,23.9,11.68,9.03
2019-07-11-09,14.67,12.0,10,4,12.74,19.65,14.34,8.5
2019-07-11-10,13.89,10.0,13,4,12.21,19.12,13.28,10.62
2019-07-11-11,13.44,9.5,16,4,10.62,20.71,13.81,7.97
2019-07-11-12,11.06,7.0,19,5,10.09,23.9,13.81,4.78
2019-07-11-13,11.67,6.5,21,3,7.97,21.24,11.15,6.37
2019-07-11-14,13.35,7.0,22,4,5.84,20.18,8.5,8.5
2019-07-11-15,13.18,7.0,21,4,5.84,21.24,8.5,11.68
2019-07-11-16,13.65,9.0,27,3,5.84,23.9,11.15,7.43
2019-07-11-17,12.28,9.0,25,3,6.37,21.77,12.21,6.37
2019-07-11-18,12.28,9.5,25,3,6.9,21.77,15.4,9.56
2019-07-11-19,14.06,9.0,37,3,8.5,25.49,21.77,7.97
2019-07-11-20,13.5,8.5,32,4,10.09,19.12,23.36,6.37
2019-07-11-21,13.89,8.0,26,7,12.74,18.58,21.24,10.09
2019-07-11-22,16.0,7.0,22,6,14.34,18.05,20.71,10.62
2019-07-11-23,14.83,6.0,27,4,16.46,17.52,19.65,7.43
2019-07-12-00,13.56,5.5,22,3,16.46,18.58,20.71,6.37
2019-07-12-01,12.72,6.0,20,2,18.58,16.99,20.71,7.43
2019-07-12-02,12.28,5.5,19,2,18.05,14.87,20.18,7.43
2019-07-12-03,12.22,3.5,18,1,20.71,14.34,18.58,9.56
2019-07-12-04,13.39,3.0,15,1,17.52,14.34,16.99,9.03
2019-07-12-05,17.67,5.0,13,2,14.87,15.93,16.46,10.62
2019-07-12-06,21.78,9.5,9,4,14.34,18.05,14.87,11.68
2019-07-12-07,22.72,11.0,11,4,15.4,20.71,13.28,8.5
2019-07-12-08,22.89,10.0,19,4,14.87,22.83,13.81,10.62
2019-07-12-09,23.0,10.0,20,4,12.74,20.71,13.28,8.5
2019-07-12-10,20.78,8.5,21,4,11.68,23.36,11.15,8.5
2019-07-12-11,16.94,6.5,22,3,9.56,25.49,7.97,8.5
2019-07-12-12,15.72,6.5,15,3,9.03,22.83,7.43,6.37
2019-07-12-13,15.28,7.0,16,4,7.97,22.3,4.25,4.78
2019-07-12-14,14.28,7.0,15,4,7.43,21.77,3.72,2.66
2019-07-12-15,15.72,9.5,18,4,7.97,21.24,3.72,3.72
2019-07-12-16,17.0,11.0,18,4,9.03,19.65,5.84,3.19
2019-07-12-17,17.28,12.5,16,5,9.56,21.24,6.37,4.78
2019-07-12-18,18.94,17.5,13,5,10.62,22.83,6.9,5.31
2019-07-12-19,21.44,17.0,12,6,11.68,19.12,9.03,7.43
2019-07-12-20,20.22,17.0,12,4,14.34,18.58,8.5,6.9
2019-07-12-21,19.67,19.0,15,4,19.12,16.99,10.09,6.37
2019-07-12-22,19.56,16.0,14,3,21.24,12.74,9.56,7.43
2019-07-12-23,19.33,13.0,12,3,22.83,8.5,10.09,6.9
2019-07-13-00,16.61,11.0,14,2,21.77,9.56,9.03,7.43
2019-07-13-01,13.61,8.5,19,2,22.83,9.56,7.97,5.84
2019-07-13-02,12.72,6.5,17,2,27.61,7.43,10.09,5.84
2019-07-13-03,12.5,6.0,19,2,35.58,6.37,7.43,6.37
2019-07-13-04,11.89,6.0,20,2,29.74,6.9,6.37,7.43
2019-07-13-05,14.22,4.5,19,2,29.2,6.9,6.37,5.84
2019-07-13-06,18.94,7.0,22,3,24.96,9.56,6.37,6.37
2019-07-13-07,21.33,9.5,24,3,20.18,14.34,6.37,6.9
2019-07-13-08,20.11,10.5,25,4,18.58,19.12,5.84,6.37
2019-07-13-09,19.06,7.5,21,3,13.81,17.52,4.25,5.31
2019-07-13-10,18.56,6.5,18,4,11.15,16.46,2.66,5.84
2019-07-13-11,18.11,7.0,17,3,10.09,15.93,2.66,4.78
2019-07-13-12,18.06,6.0,33,3,9.03,17.52,2.66,3.72
2019-07-13-13,18.17,5.0,47,3,8.5,16.46,2.66,5.31
2019-07-13-14,15.78,4.5,38,2,7.97,16.99,2.12,3.19
2019-07-13-15,14.28,4.0,25,3,7.97,13.81,2.12,3.72
2019-07-13-16,15.67,5.0,22,3,9.56,13.28,3.72,3.72
2019-07-13-17,18.33,5.0,23,3,11.68,14.34,5.84,5.84
2019-07-13-18,20.5,6.0,24,3,12.74,14.34,5.84,4.78
2019-07-13-19,22.83,6.0,25,3,13.81,14.34,7.43,6.37
2019-07-13-20,23.83,6.0,22,3,16.46,17.52,9.03,6.9
2019-07-13-21,24.28,7.5,19,3,17.52,19.12,7.97,6.37
2019-07-13-22,23.17,11.5,20,3,19.12,20.71,8.5,9.03
2019-07-13-23,21.78,15.5,13,2,19.65,22.3,9.03,10.09
2019-07-14-00,20.78,13.0,9,2,18.05,27.08,8.5,9.03
2019-07-14-01,18.61,9.5,-999,1,7.97,29.74,10.62,5.84
2019-07-14-02,16.61,8.0,9,1,6.9,29.2,10.62,5.31
2019-07-14-03,14.44,6.0,10,1,11.15,24.96,10.09,5.31
2019-07-14-04,13.28,7.5,6,1,15.4,21.24,11.15,4.78
2019-07-14-05,15.56,8.5,6,1,12.21,21.77,10.62,5.84
2019-07-14-06,18.11,8.5,6,1,12.21,26.55,9.56,6.37
2019-07-14-07,18.56,5.5,5,1,11.15,27.08,9.03,6.37
2019-07-14-08,18.22,6.0,5,1,10.09,23.36,8.5,5.84
2019-07-14-09,17.61,8.5,6,2,9.03,21.24,6.9,6.37
2019-07-14-10,16.22,5.5,7,2,7.97,21.24,5.84,5.31
2019-07-14-11,14.56,4.0,6,2,6.37,20.18,4.78,4.78
2019-07-14-12,13.0,4.0,6,2,5.31,16.99,3.72,3.72
2019-07-14-13,13.72,4.0,6,2,4.25,14.87,5.31,3.72
2019-07-14-14,13.61,4.5,6,2,4.78,12.21,5.31,3.19
2019-07-14-15,13.89,4.5,6,2,4.78,10.62,5.31,3.19
2019-07-14-16,13.61,5.5,5,3,6.37,10.09,5.31,5.31
2019-07-14-17,15.67,5.5,5,3,7.43,11.68,6.37,5.84
2019-07-14-18,17.89,7.0,5,5,7.97,12.74,8.5,6.37
2019-07-14-19,18.78,9.5,7,5,8.5,12.74,9.03,6.9
2019-07-14-20,19.61,8.5,10,7,9.56,13.81,9.03,7.43
2019-07-14-21,20.78,8.5,11,8,11.68,14.34,9.56,6.37
2019-07-14-22,21.06,10.5,6,7,12.74,14.87,9.56,6.9
2019-07-14-23,19.56,9.0,4,9,12.74,12.74,9.03,6.9
2019-07-15-00,16.67,5.0,3,6,13.81,12.74,9.03,8.5
2019-07-15-01,14.28,5.5,4,4,11.68,11.15,7.97,9.56
2019-07-15-02,13.56,4.5,4,5,13.28,11.15,8.5,9.56
2019-07-15-03,13.78,5.0,4,3,18.05,11.15,10.09,11.68
2019-07-15-04,14.33,5.5,4,2,20.71,11.15,10.62,10.62
2019-07-15-05,17.5,8.0,3,2,24.96,12.21,9.56,11.68
2019-07-15-06,23.0,13.5,2,3,22.83,18.58,8.5,8.5
