,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-04-02-23,31.28,24.0,11,19,125.0,76.0,47.0,47.0
2019-04-03-00,31.72,21.0,8,19,99.0,63.0,45.0,45.0
2019-04-03-01,31.33,20.0,6,19,85.0,56.0,36.0,43.0
2019-04-03-02,33.0,22.5,9,19,72.0,57.0,37.0,46.0
2019-04-03-03,32.11,25.0,11,18,56.0,56.0,50.0,47.0
2019-04-03-04,32.94,23.5,8,19,52.0,57.0,47.0,46.0
2019-04-03-05,34.89,30.5,8,20,55.0,61.0,38.0,51.0
2019-04-03-06,37.94,32.0,14,19,62.0,71.0,33.0,56.0
2019-04-03-07,43.0,47.5,10,21,81.0,79.0,41.0,61.0
2019-04-03-08,49.44,36.0,14,21,75.0,91.0,39.0,59.0
2019-04-03-09,52.5,33.5,12,24,77.0,94.0,33.0,54.0
2019-04-03-10,50.33,31.0,11,27,77.0,81.0,28.0,51.0
2019-04-03-11,49.41,29.0,-999,27,82.0,76.0,26.0,38.0
2019-04-03-12,49.5,28.0,3,26,76.0,64.0,29.0,47.0
2019-04-03-13,42.82,28.5,14,22,77.0,68.0,18.0,48.0
2019-04-03-14,39.0,29.0,11,26,89.0,71.0,13.0,46.0
2019-04-03-15,37.12,27.5,17,25,92.0,84.0,14.0,47.0
2019-04-03-16,35.87,29.0,12,21,93.0,87.0,14.0,61.0
2019-04-03-17,37.12,30.0,13,24,106.0,78.0,10.0,51.0
2019-04-03-18,37.94,33.5,11,30,97.0,66.0,12.0,51.0
2019-04-03-19,36.83,36.5,5,30,101.0,56.0,9.0,52.0
2019-04-03-20,37.11,42.5,14,30,108.0,49.0,9.0,49.0
2019-04-03-21,33.0,42.0,14,28,110.0,45.0,13.0,40.0
2019-04-03-22,32.0,40.5,11,26,110.0,47.0,11.0,29.0
2019-04-03-23,31.33,40.0,21,26,111.0,43.0,11.0,25.0
2019-04-04-00,32.44,37.5,13,22,113.0,45.0,13.0,23.0
2019-04-04-01,30.28,30.5,15,21,119.0,47.0,9.0,23.0
2019-04-04-02,32.28,28.5,6,17,123.0,-999.0,-999.0,18.0
2019-04-04-03,32.78,22.5,14,19,128.0,-999.0,10.0,14.0
2019-04-04-04,37.56,23.5,13,19,137.0,28.0,17.0,10.0
2019-04-04-05,38.0,24.5,9,21,138.0,-999.0,16.0,11.0
2019-04-04-06,41.83,30.0,15,20,137.0,36.0,19.0,11.0
2019-04-04-07,45.83,38.0,17,23,143.0,52.0,19.0,9.0
2019-04-04-08,50.72,40.0,4,25,143.0,54.0,21.0,14.0
2019-04-04-09,50.56,41.0,7,28,153.0,56.0,23.0,18.0
2019-04-04-10,49.18,42.0,20,25,162.0,57.0,20.0,26.0
2019-04-04-11,42.44,35.5,14,25,156.0,58.0,26.0,31.0
2019-04-04-12,34.65,40.0,21,23,159.0,57.0,27.0,24.0
2019-04-04-13,32.67,37.0,18,24,137.0,51.0,29.0,34.0
2019-04-04-14,32.44,36.5,20,21,130.0,49.0,32.0,33.0
2019-04-04-15,32.65,33.0,18,22,138.0,44.0,27.0,34.0
2019-04-04-16,31.41,30.5,23,19,156.0,41.0,34.0,35.0
2019-04-04-17,29.44,26.0,23,20,190.0,40.0,36.0,43.0
2019-04-04-18,32.35,23.0,15,17,148.0,41.0,41.0,31.0
2019-04-04-19,31.44,32.5,23,18,78.0,32.0,50.0,26.0
2019-04-04-20,30.33,30.0,24,21,58.0,27.0,53.0,27.0
2019-04-04-21,23.94,26.0,20,22,84.0,30.0,58.0,28.0
2019-04-04-22,22.5,24.5,20,21,65.0,28.0,55.0,25.0
2019-04-04-23,24.94,33.5,19,22,50.0,-999.0,67.0,25.0
2019-04-05-00,27.83,59.0,21,24,37.0,-999.0,70.0,27.0
2019-04-05-01,27.67,58.5,9,23,29.0,-999.0,70.0,22.0
2019-04-05-02,30.33,49.5,15,25,34.0,-999.0,72.0,18.0
2019-04-05-03,31.22,46.0,20,25,47.0,-999.0,71.0,21.0
2019-04-05-04,35.56,45.0,22,23,50.0,-999.0,67.0,18.0
2019-04-05-05,40.78,56.5,15,26,61.0,-999.0,67.0,26.0
2019-04-05-06,50.78,64.5,12,23,70.0,-999.0,65.0,37.0
2019-04-05-07,63.17,64.5,21,24,86.0,73.0,68.0,35.0
2019-04-05-08,86.94,66.5,8,23,90.0,-999.0,59.0,32.0
2019-04-05-09,98.39,73.0,17,22,91.0,-999.0,52.0,22.0
2019-04-05-10,113.35,81.5,18,21,136.0,76.0,46.0,17.0
2019-04-05-11,120.11,67.0,16,22,346.0,-999.0,33.0,20.0
2019-04-05-12,125.94,80.5,32,24,555.0,72.0,18.0,36.0
2019-04-05-13,141.06,77.0,11,18,703.0,67.0,13.0,34.0
2019-04-05-14,174.28,85.5,13,16,661.0,77.0,27.0,33.0
2019-04-05-15,173.76,93.0,19,21,603.0,83.0,21.0,24.0
2019-04-05-16,107.24,81.0,14,17,621.0,82.0,20.0,28.0
2019-04-05-17,75.18,94.5,13,13,561.0,89.0,25.0,32.0
2019-04-05-18,60.0,97.5,23,10,459.0,93.0,46.0,30.0
2019-04-05-19,64.18,107.0,17,12,381.0,100.0,60.0,31.0
2019-04-05-20,67.12,118.5,14,11,342.0,83.0,51.0,31.0
2019-04-05-21,66.53,129.0,28,10,299.0,94.0,42.0,34.0
2019-04-05-22,63.94,128.0,26,12,288.0,98.0,40.0,37.0
2019-04-05-23,61.0,130.5,16,15,266.0,96.0,46.0,30.0
2019-04-06-00,57.39,142.5,15,14,264.0,86.0,42.0,36.0
2019-04-06-01,53.17,139.5,26,13,272.0,85.0,48.0,42.0
2019-04-06-02,52.72,180.0,11,13,253.0,95.0,50.0,60.0
2019-04-06-03,52.17,210.0,11,12,206.0,-999.0,42.0,48.0
2019-04-06-04,52.33,132.0,9,10,169.0,-999.0,44.0,48.0
2019-04-06-05,52.0,131.0,18,9,171.0,-999.0,46.0,39.0
2019-04-06-06,54.94,124.0,8,11,223.0,-999.0,49.0,36.0
2019-04-06-07,61.17,138.0,21,10,253.0,86.0,55.0,34.0
2019-04-06-08,67.33,148.0,19,10,273.0,80.0,57.0,33.0
2019-04-06-09,71.11,145.0,22,13,284.0,63.0,53.0,31.0
2019-04-06-10,73.5,141.5,16,10,277.0,67.0,60.0,31.0
2019-04-06-11,74.39,125.5,15,9,265.0,58.0,78.0,31.0
2019-04-06-12,69.94,118.0,33,8,233.0,52.0,77.0,30.0
2019-04-06-13,75.28,95.0,20,8,263.0,40.0,68.0,25.0
2019-04-06-14,82.28,92.5,35,10,230.0,41.0,64.0,17.0
2019-04-06-15,87.5,90.5,34,8,198.0,40.0,62.0,17.0
2019-04-06-16,75.06,94.0,35,11,217.0,39.0,70.0,25.0
2019-04-06-17,60.53,101.0,35,8,201.0,62.0,76.0,27.0
2019-04-06-18,57.56,108.5,29,10,182.0,63.0,75.0,32.0
2019-04-06-19,57.11,109.0,31,10,166.0,53.0,69.0,37.0
2019-04-06-20,50.39,117.0,31,14,173.0,60.0,66.0,37.0
2019-04-06-21,41.17,119.5,25,10,200.0,68.0,68.0,42.0
2019-04-06-22,36.47,108.5,23,9,181.0,74.0,71.0,43.0
2019-04-06-23,31.29,113.0,19,10,140.0,75.0,74.0,48.0
2019-04-07-00,30.88,113.0,5,10,106.0,79.0,78.0,46.0
2019-04-07-01,30.67,101.0,8,7,96.0,95.0,82.0,50.0
2019-04-07-02,31.31,101.0,13,9,110.0,96.0,92.0,58.0
2019-04-07-03,32.33,97.5,4,7,109.0,-999.0,88.0,54.0
2019-04-07-04,34.39,95.0,15,8,98.0,-999.0,90.0,65.0
2019-04-07-05,34.56,107.0,1,7,97.0,-999.0,84.0,60.0
2019-04-07-06,37.06,95.5,15,9,93.0,-999.0,91.0,51.0
2019-04-07-07,38.5,95.5,13,10,101.0,-999.0,96.0,64.0
2019-04-07-08,41.33,96.5,17,10,95.0,97.0,91.0,72.0
2019-04-07-09,45.83,83.5,17,8,84.0,89.0,102.0,75.0
2019-04-07-10,52.11,76.5,20,9,88.0,77.0,107.0,68.0
2019-04-07-11,50.61,67.5,12,9,90.0,73.0,108.0,69.0
2019-04-07-12,45.17,63.0,24,8,96.0,78.0,118.0,62.0
2019-04-07-13,36.22,63.5,12,8,97.0,75.0,114.0,68.0
2019-04-07-14,31.72,57.0,15,10,100.0,68.0,102.0,70.0
2019-04-07-15,28.11,57.0,27,12,100.0,71.0,82.0,71.0
2019-04-07-16,27.67,47.0,25,12,111.0,98.0,66.0,50.0
2019-04-07-17,32.5,27.0,29,11,103.0,147.0,65.0,48.0
2019-04-07-18,36.22,42.0,45,12,101.0,171.0,54.0,46.0
2019-04-07-19,40.33,41.0,43,14,98.0,175.0,81.0,57.0
2019-04-07-20,38.5,43.0,36,12,109.0,168.0,127.0,56.0
2019-04-07-21,38.53,40.5,39,15,108.0,164.0,132.0,59.0
2019-04-07-22,43.41,40.0,30,16,98.0,-999.0,160.0,54.0
2019-04-07-23,44.72,39.5,28,17,95.0,-999.0,126.0,53.0
2019-04-08-00,44.06,34.5,30,20,86.0,116.0,110.0,42.0
2019-04-08-01,40.0,28.5,27,23,81.0,128.0,95.0,15.0
2019-04-08-02,37.0,34.5,23,24,81.0,-999.0,75.0,55.0
2019-04-08-03,33.33,33.5,16,26,92.0,-999.0,67.0,63.0
2019-04-08-04,33.06,20.0,11,26,82.0,-999.0,63.0,66.0
2019-04-08-05,34.0,26.0,15,23,101.0,-999.0,45.0,53.0
2019-04-08-06,37.22,30.0,11,21,101.0,-999.0,51.0,57.0
2019-04-08-07,39.22,32.5,7,21,102.0,-999.0,51.0,62.0
2019-04-08-08,43.24,52.5,6,27,104.0,-999.0,58.0,42.0
2019-04-08-09,46.28,45.5,9,39,103.0,88.0,61.0,63.0
2019-04-08-10,46.06,45.5,8,35,90.0,99.0,70.0,49.0
2019-04-08-11,38.12,40.5,8,38,59.0,99.0,73.0,49.0
2019-04-08-12,32.82,45.0,0,38,56.0,89.0,91.0,43.0
2019-04-08-13,29.47,48.5,10,35,51.0,89.0,95.0,37.0
2019-04-08-14,29.94,46.5,12,33,63.0,86.0,101.0,41.0
2019-04-08-15,30.89,68.0,2,33,69.0,87.0,101.0,26.0
2019-04-08-16,33.22,71.0,13,29,62.0,83.0,105.0,32.0
2019-04-08-17,39.65,64.5,11,35,71.0,76.0,89.0,29.0
2019-04-08-18,40.67,67.5,12,39,68.0,51.0,84.0,34.0
2019-04-08-19,37.67,64.0,16,35,63.0,-999.0,74.0,36.0
2019-04-08-20,36.33,57.0,26,36,47.0,33.0,84.0,39.0
2019-04-08-21,36.06,58.0,16,37,48.0,50.0,82.0,39.0
2019-04-08-22,36.33,51.5,11,33,36.0,43.0,81.0,30.0
2019-04-08-23,38.17,44.5,5,31,35.0,53.0,70.0,31.0
2019-04-09-00,38.83,33.5,11,33,29.0,-999.0,72.0,25.0
2019-04-09-01,37.61,46.0,14,35,32.0,-999.0,76.0,29.0
2019-04-09-02,37.33,49.5,12,29,35.0,43.0,76.0,30.0
2019-04-09-03,36.22,48.5,15,31,45.0,45.0,80.0,36.0
2019-04-09-04,33.5,51.0,9,29,92.0,-999.0,79.0,30.0
2019-04-09-05,32.22,52.0,1,30,65.0,-999.0,82.0,32.0
2019-04-09-06,31.83,50.5,5,30,39.0,-999.0,78.0,24.0
2019-04-09-07,30.0,51.0,0,33,34.0,-999.0,86.0,28.0
2019-04-09-08,30.83,50.5,11,29,34.0,42.0,89.0,27.0
2019-04-09-09,30.24,56.0,2,28,28.0,47.0,86.0,22.0
2019-04-09-10,29.35,53.0,3,29,26.0,47.0,79.0,18.0
2019-04-09-11,29.33,61.0,0,27,26.0,53.0,63.0,20.0
2019-04-09-12,27.06,62.5,8,27,-999.0,55.0,66.0,30.0
2019-04-09-13,25.24,61.5,7,23,-999.0,67.0,55.0,25.0
2019-04-09-14,27.11,53.5,10,22,-999.0,84.0,54.0,22.0
2019-04-09-15,27.06,34.5,6,22,10.0,33.0,59.0,21.0
2019-04-09-16,26.39,28.0,6,24,17.0,15.0,64.0,27.0
2019-04-09-17,20.17,39.0,6,26,23.0,21.0,66.0,31.0
2019-04-09-18,15.17,32.0,1,27,26.0,23.0,73.0,35.0
2019-04-09-19,12.72,21.0,6,26,31.0,42.0,89.0,35.0
2019-04-09-20,11.07,13.5,6,26,36.0,43.0,75.0,39.0
2019-04-09-21,7.69,11.5,8,25,38.0,55.0,74.0,43.0
2019-04-09-22,5.41,12.0,3,25,41.0,44.0,76.0,41.0
2019-04-09-23,4.47,14.5,11,29,33.0,31.0,67.0,37.0
2019-04-10-00,4.31,9.0,0,24,32.0,25.0,69.0,37.0
2019-04-10-01,3.69,13.0,8,26,23.0,18.0,75.0,35.0
2019-04-10-02,3.39,16.0,9,25,32.0,16.0,83.0,39.0
2019-04-10-03,3.29,11.5,7,22,32.0,17.0,81.0,41.0
2019-04-10-04,3.56,17.5,6,20,30.0,-999.0,81.0,41.0
2019-04-10-05,3.17,9.5,3,19,36.0,-999.0,84.0,41.0
2019-04-10-06,3.17,11.0,2,20,32.0,12.0,80.0,41.0
2019-04-10-07,3.28,14.5,10,21,36.0,14.0,88.0,46.0
2019-04-10-08,3.83,15.5,6,21,42.0,17.0,86.0,50.0
2019-04-10-09,6.47,14.0,15,23,45.0,20.0,86.0,56.0
2019-04-10-10,8.0,16.5,9,27,38.0,25.0,97.0,48.0
2019-04-10-11,7.88,16.0,5,33,16.0,25.0,69.0,47.0
2019-04-10-12,7.4,20.5,9,21,2.0,28.0,70.0,55.0
2019-04-10-13,5.65,16.5,-999,30,4.0,33.0,63.0,54.0
2019-04-10-14,6.27,19.0,10,29,9.0,37.0,59.0,50.0
2019-04-10-15,7.59,27.0,2,25,11.0,42.0,56.0,43.0
2019-04-10-16,10.28,28.0,5,22,14.0,37.0,48.0,40.0
2019-04-10-17,11.59,23.5,5,19,15.0,34.0,20.0,50.0
2019-04-10-18,12.18,27.0,9,18,22.0,29.0,15.0,45.0
2019-04-10-19,11.5,24.5,7,17,28.0,29.0,18.0,49.0
2019-04-10-20,11.0,22.0,6,15,45.0,28.0,13.0,40.0
2019-04-10-21,11.11,23.5,2,16,60.0,28.0,14.0,42.0
2019-04-10-22,13.67,19.0,3,15,57.0,28.0,13.0,34.0
2019-04-10-23,13.61,23.5,1,14,56.0,24.0,16.0,32.0
2019-04-11-00,15.4,24.0,3,13,60.0,21.0,16.0,26.0
2019-04-11-01,16.61,21.0,6,13,66.0,22.0,13.0,26.0
2019-04-11-02,16.82,21.5,0,14,65.0,23.0,16.0,33.0
2019-04-11-03,15.65,30.0,0,13,74.0,23.0,13.0,28.0
2019-04-11-04,15.65,32.0,0,13,77.0,23.0,8.0,26.0
2019-04-11-05,17.83,34.5,0,11,78.0,27.0,6.0,26.0
2019-04-11-06,19.53,36.0,0,14,83.0,25.0,8.0,21.0
2019-04-11-07,24.28,40.5,0,13,85.0,29.0,10.0,25.0
2019-04-11-08,30.0,50.5,4,13,89.0,31.0,19.0,22.0
2019-04-11-09,31.72,41.0,0,12,101.0,29.0,18.0,29.0
2019-04-11-10,30.22,29.5,0,13,89.0,34.0,25.0,25.0
2019-04-11-11,35.0,23.0,6,13,65.0,35.0,24.0,22.0
2019-04-11-12,37.5,27.0,0,14,25.0,36.0,18.0,22.0
2019-04-11-13,39.33,24.5,4,15,35.0,42.0,14.0,26.0
2019-04-11-14,40.06,18.5,5,16,-999.0,-999.0,10.0,-999.0
2019-04-11-15,37.12,20.5,2,16,41.0,45.0,13.0,23.0
2019-04-11-16,31.71,20.5,9,16,44.0,47.0,14.0,28.0
2019-04-11-17,34.06,27.0,0,15,53.0,47.0,18.0,39.0
2019-04-11-18,33.47,23.5,0,16,50.0,46.0,26.0,41.0
2019-04-11-19,31.94,24.5,6,14,58.0,54.0,27.0,25.0
2019-04-11-20,31.78,22.5,1,15,63.0,56.0,23.0,21.0
2019-04-11-21,32.72,24.5,5,13,66.0,58.0,20.0,19.0
2019-04-11-22,33.65,19.5,2,9,64.0,56.0,20.0,19.0
2019-04-11-23,35.17,24.5,7,7,54.0,51.0,22.0,16.0
2019-04-12-00,38.59,21.5,6,4,54.0,53.0,24.0,18.0
2019-04-12-01,39.24,21.5,2,3,57.0,52.0,23.0,13.0
2019-04-12-02,45.0,23.5,10,2,59.0,55.0,22.0,12.0
2019-04-12-03,47.72,22.5,3,3,63.0,63.0,24.0,18.0
2019-04-12-04,50.67,21.0,11,2,69.0,62.0,25.0,21.0
2019-04-12-05,52.17,23.5,8,4,64.0,63.0,25.0,19.0
2019-04-12-06,57.44,26.0,0,3,75.0,66.0,27.0,18.0
2019-04-12-07,58.06,32.5,12,3,89.0,81.0,27.0,22.0
2019-04-12-08,61.94,35.0,10,6,101.0,85.0,28.0,25.0
2019-04-12-09,60.17,34.0,12,7,113.0,81.0,27.0,27.0
2019-04-12-10,61.67,30.0,7,8,99.0,71.0,30.0,34.0
2019-04-12-11,55.61,36.0,10,5,106.0,75.0,36.0,35.0
2019-04-12-12,53.56,42.5,10,6,85.0,72.0,39.0,37.0
2019-04-12-13,52.89,38.5,10,8,69.0,72.0,34.0,39.0
2019-04-12-14,53.22,42.5,8,8,68.0,74.0,37.0,39.0
2019-04-12-15,48.83,52.0,14,10,66.0,73.0,34.0,39.0
2019-04-12-16,46.29,60.0,18,10,63.0,78.0,34.0,45.0
2019-04-12-17,47.61,54.5,11,10,71.0,55.0,35.0,52.0
2019-04-12-18,43.72,50.5,5,11,80.0,50.0,39.0,50.0
2019-04-12-19,47.18,54.5,7,11,107.0,40.0,38.0,48.0
2019-04-12-20,53.62,59.5,13,12,123.0,40.0,30.0,42.0
2019-04-12-21,52.06,47.5,4,12,115.0,42.0,30.0,35.0
2019-04-12-22,54.62,43.5,10,8,103.0,43.0,31.0,33.0
2019-04-12-23,57.56,35.0,12,11,101.0,41.0,28.0,36.0
2019-04-13-00,61.56,37.5,20,9,101.0,43.0,33.0,35.0
2019-04-13-01,60.67,38.0,18,8,102.0,40.0,33.0,29.0
2019-04-13-02,61.56,28.5,20,10,101.0,40.0,36.0,22.0
2019-04-13-03,59.83,32.0,17,10,101.0,38.0,36.0,32.0
2019-04-13-04,60.78,32.5,15,11,108.0,36.0,37.0,26.0
2019-04-13-05,59.0,32.0,8,11,120.0,37.0,35.0,22.0
2019-04-13-06,61.0,36.0,9,11,128.0,36.0,30.0,22.0
2019-04-13-07,62.89,49.5,6,12,135.0,37.0,32.0,23.0
2019-04-13-08,67.22,50.5,11,13,138.0,39.0,36.0,25.0
2019-04-13-09,65.67,48.5,10,13,141.0,44.0,42.0,27.0
2019-04-13-10,57.83,42.5,14,12,138.0,39.0,32.0,31.0
2019-04-13-11,47.83,43.5,5,14,112.0,37.0,28.0,35.0
2019-04-13-12,44.39,44.0,11,17,107.0,35.0,29.0,34.0
2019-04-13-13,34.72,42.0,19,14,117.0,35.0,31.0,32.0
2019-04-13-14,32.5,41.0,9,12,60.0,38.0,28.0,31.0
2019-04-13-15,29.67,37.5,18,13,29.0,38.0,26.0,28.0
2019-04-13-16,30.89,38.0,6,12,95.0,40.0,30.0,34.0
2019-04-13-17,31.22,42.5,21,11,-999.0,-999.0,-999.0,-999.0
2019-04-13-18,35.39,43.5,15,12,69.0,41.0,27.0,47.0
2019-04-13-19,34.47,45.5,14,12,35.0,40.0,37.0,55.0
2019-04-13-20,35.33,47.5,10,12,29.0,37.0,48.0,53.0
2019-04-13-21,34.17,47.5,8,14,39.0,38.0,47.0,50.0
2019-04-13-22,33.28,48.5,7,15,61.0,34.0,-999.0,46.0
2019-04-13-23,31.06,41.0,7,16,76.0,33.0,-999.0,44.0
2019-04-14-00,31.89,34.5,6,14,73.0,33.0,-999.0,51.0
2019-04-14-01,29.0,35.5,9,15,81.0,36.0,-999.0,56.0
2019-04-14-02,28.5,35.5,1,16,73.0,39.0,21.0,62.0
2019-04-14-03,27.41,31.5,6,18,48.0,35.0,-999.0,57.0
2019-04-14-04,30.0,28.5,3,20,40.0,36.0,-999.0,51.0
2019-04-14-05,33.39,32.0,10,18,41.0,48.0,40.0,57.0
2019-04-14-06,35.83,33.5,11,17,44.0,42.0,41.0,45.0
2019-04-14-07,32.06,38.0,12,16,67.0,47.0,45.0,37.0
2019-04-14-08,31.35,39.5,12,16,51.0,55.0,42.0,45.0
2019-04-14-09,34.06,40.0,2,17,43.0,69.0,47.0,50.0
2019-04-14-10,37.65,41.0,0,19,39.0,83.0,46.0,43.0
2019-04-14-11,38.38,35.5,7,17,41.0,96.0,43.0,37.0
2019-04-14-12,42.65,30.0,7,16,-999.0,-999.0,-999.0,-999.0
2019-04-14-13,36.88,32.0,5,16,47.0,111.0,45.0,36.0
2019-04-14-14,31.18,37.5,7,16,56.0,72.0,42.0,45.0
2019-04-14-15,32.22,44.0,19,17,54.0,45.0,40.0,54.0
2019-04-14-16,48.65,46.0,11,17,66.0,53.0,46.0,54.0
2019-04-14-17,78.71,44.0,9,15,80.0,65.0,56.0,53.0
2019-04-14-18,70.88,41.5,11,14,86.0,68.0,42.0,69.0
2019-04-14-19,46.53,44.5,13,12,84.0,58.0,28.0,80.0
2019-04-14-20,38.59,47.5,13,12,86.0,39.0,38.0,68.0
2019-04-14-21,33.94,41.5,13,12,83.0,43.0,39.0,67.0
2019-04-14-22,34.33,53.0,18,13,84.0,47.0,42.0,46.0
2019-04-14-23,34.76,71.0,12,12,83.0,45.0,47.0,36.0
2019-04-15-00,35.06,65.0,1,10,84.0,-999.0,50.0,31.0
2019-04-15-01,35.06,66.5,11,7,83.0,-999.0,45.0,35.0
2019-04-15-02,39.06,64.5,7,6,85.0,-999.0,52.0,40.0
2019-04-15-03,41.44,63.0,11,8,82.0,54.0,64.0,45.0
2019-04-15-04,42.17,57.0,1,12,85.0,-999.0,59.0,53.0
2019-04-15-05,42.5,54.0,14,14,93.0,-999.0,63.0,60.0
2019-04-15-06,45.33,55.5,4,12,103.0,-999.0,-999.0,70.0
2019-04-15-07,48.44,57.5,7,13,116.0,63.0,-999.0,68.0
2019-04-15-08,54.17,62.0,15,14,110.0,55.0,26.0,69.0
2019-04-15-09,57.28,68.5,14,16,113.0,56.0,41.0,68.0
2019-04-15-10,54.28,58.5,5,14,109.0,70.0,34.0,65.0
2019-04-15-11,56.67,50.5,7,19,110.0,61.0,31.0,62.0
2019-04-15-12,53.65,57.0,3,20,98.0,53.0,35.0,61.0
2019-04-15-13,53.0,58.0,5,20,81.0,45.0,37.0,51.0
2019-04-15-14,59.38,59.0,11,21,84.0,43.0,43.0,44.0
2019-04-15-15,64.0,66.0,1,20,70.0,48.0,47.0,39.0
2019-04-15-16,60.76,78.5,5,19,83.0,56.0,54.0,47.0
2019-04-15-17,55.41,80.5,4,15,82.0,63.0,55.0,51.0
2019-04-15-18,57.33,83.0,9,15,89.0,69.0,52.0,49.0
2019-04-15-19,56.59,96.0,9,16,86.0,81.0,47.0,45.0
2019-04-15-20,59.88,91.0,8,19,101.0,80.0,46.0,48.0
2019-04-15-21,58.88,82.5,10,19,122.0,75.0,44.0,49.0
2019-04-15-22,61.72,71.5,18,20,112.0,75.0,40.0,47.0
2019-04-15-23,61.78,68.5,20,19,116.0,69.0,37.0,52.0
2019-04-16-00,64.0,63.5,2,20,106.0,65.0,37.0,40.0
2019-04-16-01,64.5,50.5,11,17,96.0,60.0,41.0,37.0
2019-04-16-02,63.5,46.0,9,16,93.0,58.0,36.0,33.0
2019-04-16-03,60.56,43.0,18,18,98.0,57.0,22.0,40.0
2019-04-16-04,58.72,59.0,4,17,93.0,55.0,21.0,33.0
2019-04-16-05,58.56,76.5,19,17,98.0,53.0,21.0,32.0
2019-04-16-06,60.33,70.5,9,22,96.0,52.0,23.0,28.0
2019-04-16-07,62.22,62.0,6,18,107.0,53.0,25.0,27.0
2019-04-16-08,68.44,65.5,6,20,121.0,56.0,30.0,29.0
2019-04-16-09,64.39,77.0,8,22,120.0,54.0,31.0,32.0
2019-04-16-10,57.56,71.0,6,25,115.0,50.0,33.0,35.0
2019-04-16-11,47.83,63.5,4,27,118.0,53.0,32.0,43.0
2019-04-16-12,42.56,68.0,6,20,115.0,51.0,35.0,53.0
2019-04-16-13,39.94,64.5,16,20,104.0,55.0,39.0,48.0
2019-04-16-14,30.61,67.0,21,21,106.0,52.0,37.0,45.0
2019-04-16-15,26.33,63.0,21,19,107.0,39.0,34.0,43.0
2019-04-16-16,27.22,68.5,25,19,109.0,38.0,35.0,41.0
2019-04-16-17,29.0,65.5,18,19,108.0,48.0,41.0,41.0
2019-04-16-18,32.72,60.5,10,17,106.0,44.0,42.0,55.0
2019-04-16-19,36.56,54.0,10,17,111.0,43.0,56.0,50.0
2019-04-16-20,38.33,55.5,16,16,120.0,44.0,68.0,48.0
2019-04-16-21,34.78,57.5,11,16,117.0,47.0,71.0,46.0
2019-04-16-22,36.56,47.5,6,14,116.0,40.0,72.0,44.0
2019-04-16-23,38.11,51.5,5,8,122.0,36.0,69.0,37.0
2019-04-17-00,41.11,44.0,18,8,128.0,36.0,70.0,40.0
2019-04-17-01,39.28,40.5,9,9,124.0,28.0,47.0,38.0
2019-04-17-02,38.83,31.0,15,10,118.0,-999.0,44.0,58.0
2019-04-17-03,39.94,27.0,22,11,118.0,-999.0,50.0,67.0
2019-04-17-04,39.11,31.5,14,14,117.0,-999.0,42.0,82.0
2019-04-17-05,38.78,25.0,20,12,118.0,-999.0,34.0,76.0
2019-04-17-06,41.44,25.5,18,15,121.0,43.0,33.0,77.0
2019-04-17-07,44.89,24.5,18,11,135.0,49.0,41.0,83.0
2019-04-17-08,50.06,20.5,24,12,144.0,42.0,36.0,89.0
2019-04-17-09,50.89,25.5,17,8,149.0,46.0,35.0,84.0
2019-04-17-10,52.61,25.5,-999,8,139.0,53.0,34.0,71.0
2019-04-17-11,51.89,26.5,35,7,130.0,64.0,33.0,70.0
2019-04-17-12,48.29,21.5,4,8,109.0,64.0,38.0,49.0
2019-04-17-13,45.29,21.5,22,7,124.0,67.0,45.0,44.0
2019-04-17-14,47.12,25.5,15,10,125.0,72.0,62.0,44.0
2019-04-17-15,44.69,23.0,21,8,130.0,71.0,71.0,37.0
2019-04-17-16,43.47,27.0,15,9,107.0,72.0,76.0,36.0
2019-04-17-17,39.89,26.5,10,10,130.0,72.0,82.0,26.0
2019-04-17-18,35.39,25.5,10,7,134.0,70.0,83.0,20.0
2019-04-17-19,30.78,23.5,7,7,150.0,57.0,84.0,18.0
2019-04-17-20,29.33,26.0,16,8,151.0,63.0,86.0,23.0
2019-04-17-21,30.83,30.5,14,8,164.0,60.0,85.0,17.0
2019-04-17-22,29.56,29.5,11,10,178.0,53.0,64.0,18.0
2019-04-17-23,27.44,28.5,22,9,179.0,47.0,69.0,20.0
2019-04-18-00,26.17,24.5,17,9,174.0,29.0,84.0,19.0
2019-04-18-01,24.89,24.0,12,11,153.0,-999.0,88.0,21.0
2019-04-18-02,25.11,20.0,16,10,136.0,-999.0,86.0,31.0
2019-04-18-03,26.72,23.5,26,9,216.0,-999.0,74.0,41.0
2019-04-18-04,27.44,24.0,22,10,691.0,-999.0,69.0,45.0
2019-04-18-05,27.67,24.5,12,9,612.0,41.0,68.0,45.0
2019-04-18-06,32.72,35.5,19,9,282.0,49.0,72.0,49.0
2019-04-18-07,36.88,26.5,14,11,137.0,53.0,76.0,55.0
2019-04-18-08,39.89,27.5,23,13,91.0,60.0,78.0,61.0
2019-04-18-09,38.78,34.5,22,10,72.0,66.0,80.0,59.0
2019-04-18-10,37.17,26.0,14,9,60.0,70.0,82.0,52.0
2019-04-18-11,29.17,28.0,12,12,52.0,72.0,76.0,52.0
2019-04-18-12,24.71,32.0,15,10,37.0,69.0,81.0,60.0
2019-04-18-13,27.47,30.5,23,10,23.0,72.0,73.0,81.0
