經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
121.15756,21.93814,4.6938658e-07,0.11,0.11
121.18762,21.937904,2.9057264e-07,0.11,0.11
121.21771,21.93763,2.5331974e-07,0.11,0.11
121.24777,21.93737,2.682209e-07,0.1,0.1
121.27783,21.937126,3.054738e-07,0.1,0.1
121.30789,21.936836,2.8312206e-07,0.1,0.1
121.33795,21.93657,3.5762787e-07,0.1,0.1
121.36804,21.936295,3.3527613e-07,0.1,0.1
121.3981,21.936005,2.1606684e-07,0.1,0.1
121.42816,21.935715,1.6391277e-07,0.1,0.1
121.45822,21.93541,1.4156103e-07,0.1,0.1
121.48828,21.935104,1.5646219e-07,0.09,0.09
121.51834,21.934792,1.5646219e-07,0.09,0.09
121.5484,21.934486,6.7055225e-08,0.09,0.09
121.57849,21.93415,7.4505806e-08,0.09,0.09
121.60855,21.933815,4.4703484e-08,0.09,0.09
121.63861,21.933472,2.2351742e-08,0.09,0.09
121.66867,21.933128,2.9802322e-08,0.09,0.09
121.69873,21.932793,9.685755e-08,0.09,0.09
121.72879,21.932426,1.2665987e-07,0.09,0.09
121.75885,21.932068,-5.2154064e-08,0.09,0.09
121.78891,21.931694,-7.4505806e-08,0.09,0.09
121.81897,21.93132,-1.4901161e-08,0.09,0.09
121.84906,21.930939,7.4505806e-08,0.1,0.1
121.87909,21.930557,2.2351742e-08,0.1,0.1
121.90918,21.930153,0.0,0.1,0.1
121.93921,21.929756,1.4901161e-08,0.1,0.1
121.9693,21.929352,1.4901161e-08,0.11,0.11
121.99936,21.92894,1.4901161e-08,0.11,0.11
122.02942,21.928505,0.0,0.13,0.13
119.29324,21.968933,2.270937e-05,0.26,0.26
119.32333,21.96907,2.4706125e-05,0.27,0.27
119.35339,21.969208,2.7418137e-05,0.28,0.28
119.383484,21.969353,3.0249357e-05,0.29,0.29
119.41354,21.969475,3.3318996e-05,0.3,0.3
119.4436,21.969597,3.6776066e-05,0.32,0.32
119.473694,21.969711,4.0352345e-05,0.34,0.34
119.503784,21.969818,4.3034554e-05,0.36,0.36
119.533844,21.969902,4.7534704e-05,0.39,0.39
119.5639,21.970009,5.39124e-05,0.41,0.41
119.593994,21.970093,5.9753656e-05,0.44,0.44
119.624084,21.970177,6.452203e-05,0.47,0.47
119.654144,21.970238,6.785989e-05,0.5,0.5
119.684204,21.970314,7.390976e-05,0.53,0.53
119.714294,21.970367,8.034706e-05,0.55,0.55
119.744354,21.970444,8.684397e-05,0.58,0.58
119.774445,21.97049,9.429455e-05,0.61,0.61
119.804504,21.970528,0.000101327896,0.63,0.63
119.834595,21.970573,0.00011152029,0.65,0.65
119.864655,21.970604,0.00012212992,0.68,0.68
119.894745,21.97062,0.0001386404,0.71,0.71
119.924805,21.970642,0.00014162064,0.75,0.75
119.954895,21.970657,0.00014716387,0.78,0.78
119.984955,21.970657,0.00014388561,0.81,0.81
120.015015,21.970657,0.00016015768,0.84,0.84
120.045105,21.970657,0.00016105175,0.86,0.86
120.075195,21.970642,0.00015497208,0.88,0.88
120.105255,21.97062,0.0001488328,0.9,0.9
120.135315,21.970604,0.00014221668,0.91,0.91
120.165405,21.970573,0.00013417006,0.93,0.93
120.195496,21.970528,0.00014084578,0.96,0.96
120.225555,21.97049,0.00013840199,0.98,0.98
120.255615,21.970444,0.00013267994,1.02,1.02
120.285706,21.970367,0.0001320839,1.02,1.02
120.315765,21.970314,0.00011509657,0.99,0.99
120.345856,21.970238,9.9897385e-05,0.93,0.93
120.375916,21.970177,9.047985e-05,0.83,0.83
120.406006,21.970093,8.279085e-05,0.7,0.7
120.436066,21.970009,6.502867e-05,0.57,0.57
120.466156,21.969902,5.441904e-05,0.49,0.49
120.496216,21.969818,4.8726797e-05,0.42,0.42
120.526306,21.969711,4.3451786e-05,0.36,0.36
120.556366,21.969597,3.5881996e-05,0.3,0.3
120.586426,21.969475,2.7388334e-05,0.25,0.25
120.616516,21.969353,2.066791e-05,0.22,0.22
120.64661,21.969208,1.4677644e-05,0.19,0.19
120.67667,21.96907,1.0177493e-05,0.17,0.17
120.706726,21.968933,6.2584877e-06,0.15,0.15
120.73682,21.968773,3.8146973e-06,0.14,0.14
120.76688,21.968636,2.8908253e-06,0.13,0.13
120.79697,21.968468,2.5331974e-06,0.13,0.13
120.82703,21.9683,2.2351742e-06,0.13,0.13
120.85712,21.968132,2.115965e-06,0.13,0.13
120.88718,21.967934,2.0042062e-06,0.12,0.12
120.91724,21.96775,1.9222498e-06,0.12,0.12
120.94733,21.96756,1.6465783e-06,0.12,0.12
120.97739,21.967361,1.1995435e-06,0.12,0.12
121.00748,21.967133,8.5681677e-07,0.12,0.12
121.03754,21.966942,4.917383e-07,0.11,0.11
121.06763,21.966728,4.991889e-07,0.11,0.11
121.09769,21.966492,4.3958426e-07,0.11,0.11
121.12775,21.966263,4.172325e-07,0.11,0.11
121.15784,21.966026,4.0233135e-07,0.11,0.11
121.1879,21.96579,2.9057264e-07,0.11,0.11
121.21799,21.96553,2.3841858e-07,0.11,0.11
121.24805,21.965263,3.2037497e-07,0.11,0.11
121.27814,21.965012,2.682209e-07,0.11,0.11
121.3082,21.964737,3.7252903e-07,0.1,0.1
121.33826,21.964455,2.9802322e-07,0.1,0.1
121.36835,21.96418,2.8312206e-07,0.1,0.1
121.39841,21.963898,3.2037497e-07,0.1,0.1
121.42847,21.963608,1.4156103e-07,0.1,0.1
121.45856,21.963303,1.5646219e-07,0.1,0.1
121.48862,21.96299,1.4901161e-07,0.1,0.1
121.51868,21.96267,1.4156103e-07,0.1,0.1
121.54877,21.962364,6.7055225e-08,0.1,0.1
121.57883,21.962036,7.450581e-09,0.09,0.09
121.60889,21.961693,3.7252903e-08,0.09,0.09
121.63898,21.96138,2.2351742e-08,0.09,0.09
121.66904,21.961021,6.7055225e-08,0.09,0.09
121.6991,21.96067,2.9802322e-08,0.09,0.09
121.72919,21.960312,8.195639e-08,0.09,0.09
121.75925,21.959953,-2.2351742e-08,0.09,0.09
121.78931,21.959587,-2.9802322e-08,0.09,0.09
121.8194,21.959213,-2.9802322e-08,0.1,0.1
121.84946,21.958824,6.7055225e-08,0.1,0.1
121.87952,21.958427,1.4901161e-08,0.1,0.1
121.90961,21.958038,-1.4901161e-08,0.1,0.1
121.93967,21.95765,1.4901161e-08,0.1,0.1
121.96973,21.957222,2.2351742e-08,0.11,0.11
121.99982,21.956818,2.2351742e-08,0.12,0.12
122.02988,21.95639,-1.4901161e-08,0.13,0.13
119.29309,21.996819,2.0802021e-05,0.26,0.26
119.32318,21.996971,2.297759e-05,0.27,0.27
119.35327,21.997093,2.5987625e-05,0.28,0.28
119.38333,21.997238,2.8252602e-05,0.29,0.29
119.41342,21.997368,3.1858683e-05,0.3,0.3
119.44348,21.997482,3.4719706e-05,0.32,0.32
119.47357,21.99759,3.796816e-05,0.34,0.34
119.50366,21.997711,4.130602e-05,0.36,0.36
119.53375,21.99781,4.425645e-05,0.39,0.39
119.56381,21.997887,4.8339367e-05,0.41,0.41
119.5939,21.99797,5.4985285e-05,0.44,0.44
119.62396,21.99807,6.2704086e-05,0.47,0.47
119.65405,21.998138,6.9499016e-05,0.5,0.5
119.68414,21.998207,7.504225e-05,0.53,0.53
119.71423,21.998268,8.1419945e-05,0.56,0.56
119.74432,21.998337,8.85725e-05,0.59,0.59
119.77438,21.998367,9.506941e-05,0.62,0.62
119.804474,21.998428,0.00010204315,0.65,0.65
119.83453,21.998466,0.00010985136,0.68,0.68
119.864624,21.998505,0.000121831894,0.7,0.7
119.894714,21.998505,0.0001373887,0.74,0.74
119.924805,21.998543,0.0001424551,0.77,0.77
119.954865,21.998558,0.00014919043,0.81,0.81
119.984955,21.998558,0.00015074015,0.84,0.84
120.015045,21.998558,0.00015956163,0.88,0.88
120.045105,21.998558,0.00015890598,0.91,0.91
120.075195,21.998543,0.00016504526,0.94,0.94
120.105286,21.998505,0.00016850233,0.96,0.96
120.135376,21.998505,0.00015091896,0.97,0.97
120.165436,21.998466,0.0001488328,0.99,0.99
120.195526,21.998428,0.0001513958,1.01,1.01
120.225586,21.998367,0.00014793873,1.04,1.04
120.25568,21.998337,0.00014984608,1.08,1.08
120.28577,21.998268,0.00014007092,1.11,1.11
120.31586,21.998207,0.00013697147,1.11,1.11
120.34595,21.998138,0.00011456013,1.05,1.05
120.37601,21.99807,0.00010037422,0.93,0.93
120.4061,21.99797,9.36985e-05,0.8,0.8
120.43616,21.997887,8.201599e-05,0.66,0.66
120.46625,21.99781,5.7280064e-05,0.55,0.55
120.49634,21.997711,5.51641e-05,0.47,0.47
120.52643,21.99759,4.9501657e-05,0.4,0.4
120.55649,21.997482,4.1931868e-05,0.34,0.34
120.58658,21.997368,3.2514334e-05,0.28,0.28
120.61664,21.997238,2.4974346e-05,0.24,0.24
120.64673,21.997093,1.771748e-05,0.21,0.21
120.67682,21.996971,1.2651086e-05,0.19,0.19
120.70691,21.996819,7.390976e-06,0.17,0.17
120.73697,21.996681,4.604459e-06,0.15,0.15
120.76706,21.996521,3.3974648e-06,0.14,0.14
120.79712,21.996353,2.875924e-06,0.14,0.14
120.82721,21.996185,2.2798777e-06,0.13,0.13
120.8573,21.99601,2.0712614e-06,0.13,0.13
120.88739,21.995827,2.0861626e-06,0.13,0.13
120.91745,21.995636,1.9967556e-06,0.13,0.13
120.94754,21.995445,1.6838312e-06,0.12,0.12
120.9776,21.995247,1.2889504e-06,0.12,0.12
121.00769,21.995049,8.34465e-07,0.12,0.12
121.03778,21.994827,5.662441e-07,0.11,0.11
121.06787,21.994614,4.3213367e-07,0.11,0.11
121.09793,21.994392,5.1409006e-07,0.11,0.11
121.12802,21.994156,4.8428774e-07,0.11,0.11
121.15808,21.993904,4.917383e-07,0.11,0.11
121.18817,21.993675,3.799796e-07,0.11,0.11
121.21826,21.993416,2.9057264e-07,0.11,0.11
121.24832,21.993164,2.682209e-07,0.11,0.11
121.27841,21.992905,2.5331974e-07,0.11,0.11
121.30847,21.992622,3.2037497e-07,0.11,0.11
121.33856,21.992363,3.5762787e-07,0.1,0.1
121.36865,21.992073,3.501773e-07,0.1,0.1
121.39871,21.991776,3.427267e-07,0.1,0.1
121.4288,21.991493,1.8626451e-07,0.1,0.1
121.45886,21.991196,1.4156103e-07,0.1,0.1
121.48895,21.990898,1.1175871e-07,0.1,0.1
121.51904,21.990562,1.1920929e-07,0.1,0.1
121.5491,21.99025,1.1175871e-07,0.1,0.1
121.57919,21.989922,5.2154064e-08,0.1,0.1
121.60925,21.989586,4.4703484e-08,0.1,0.1
121.63934,21.98925,6.7055225e-08,0.1,0.1
121.66943,21.988907,3.7252903e-08,0.1,0.1
121.69949,21.988556,5.9604645e-08,0.1,0.1
121.72955,21.988213,7.4505806e-08,0.09,0.09
121.75964,21.987846,6.7055225e-08,0.09,0.09
121.789734,21.987465,-5.2154064e-08,0.1,0.1
121.81979,21.987106,-9.685755e-08,0.1,0.1
121.84985,21.986725,5.9604645e-08,0.1,0.1
121.879944,21.98632,7.4505806e-08,0.1,0.1
121.910034,21.985931,7.450581e-09,0.1,0.1
121.940094,21.985542,0.0,0.1,0.1
121.97015,21.98513,-7.450581e-09,0.11,0.11
122.000244,21.98471,1.4901161e-08,0.12,0.12
122.030334,21.984291,1.4901161e-08,0.14,0.14
119.29294,22.024727,1.8149614e-05,0.26,0.26
119.32303,22.024864,2.0325184e-05,0.27,0.27
119.35312,22.025002,2.3692846e-05,0.28,0.28
119.38318,22.025131,2.5838614e-05,0.29,0.29
119.41327,22.02526,2.9116869e-05,0.3,0.3
119.44336,22.025383,3.2931566e-05,0.32,0.32
119.47345,22.025497,3.6418438e-05,0.33,0.33
119.50354,22.025597,3.951788e-05,0.36,0.36
119.53363,22.025696,4.208088e-05,0.38,0.38
119.56372,22.025795,4.5657158e-05,0.41,0.41
119.59381,22.025879,5.0902367e-05,0.44,0.44
119.6239,22.025948,5.7160854e-05,0.47,0.47
119.65399,22.026031,6.455183e-05,0.51,0.51
119.68408,22.0261,7.2062016e-05,0.54,0.54
119.71417,22.026176,8.08835e-05,0.57,0.57
119.74426,22.026237,8.958578e-05,0.6,0.6
119.77435,22.02626,9.691715e-05,0.63,0.63
119.80441,22.026314,0.00010341406,0.66,0.66
119.8345,22.026344,0.0001103282,0.69,0.69
119.86459,22.02639,0.0001218915,0.72,0.72
119.894684,22.026398,0.00013297796,0.76,0.76
119.924774,22.026428,0.00014734268,0.8,0.8
119.954865,22.026436,0.00015068054,0.84,0.84
119.984955,22.026436,0.00015252829,0.87,0.87
120.015045,22.026436,0.00016671419,0.92,0.92
120.045135,22.026436,0.00017094612,0.96,0.96
120.075226,22.026428,0.00016212463,0.99,0.99
120.105286,22.026398,0.00017213821,1.02,1.02
120.135376,22.02639,0.00017428398,1.04,1.04
120.16547,22.026344,0.0001642704,1.05,1.05
120.19556,22.026314,0.00016391277,1.07,1.07
120.22565,22.02626,0.00015842915,1.1,1.1
120.25574,22.026237,0.00015676022,1.14,1.14
120.28583,22.026176,0.00015175343,1.19,1.19
120.31592,22.0261,0.00015568733,1.22,1.22
120.34601,22.026031,0.00013458729,1.2,1.2
120.3761,22.025948,0.00011527538,1.06,1.06
120.40619,22.025879,0.00010484457,0.91,0.91
120.43628,22.025795,8.9764595e-05,0.77,0.77
120.46637,22.025696,7.665157e-05,0.64,0.64
120.49646,22.025597,6.222725e-05,0.53,0.53
120.52655,22.025497,5.170703e-05,0.44,0.44
120.55661,22.025383,4.7445297e-05,0.37,0.37
120.5867,22.02526,3.761053e-05,0.31,0.31
120.61679,22.025131,2.926588e-05,0.27,0.27
120.64688,22.025002,2.0846725e-05,0.22,0.22
120.67697,22.024864,1.4811754e-05,0.2,0.2
120.70706,22.024727,9.49204e-06,0.17,0.17
120.73715,22.024559,6.1243773e-06,0.16,0.16
120.76721,22.024406,4.068017e-06,0.14,0.14
120.7973,22.024246,3.2186508e-06,0.14,0.14
120.82739,22.02407,2.6673079e-06,0.14,0.14
120.85748,22.023895,2.041459e-06,0.13,0.13
120.88757,22.023712,1.6391277e-06,0.13,0.13
120.91766,22.02353,1.6838312e-06,0.13,0.13
120.947754,22.02333,1.6018748e-06,0.12,0.12
120.977844,22.023132,1.4677644e-06,0.12,0.12
121.007935,22.022934,1.0877848e-06,0.12,0.12
121.038025,22.022728,5.2154064e-07,0.12,0.12
121.068085,22.022491,4.0978193e-07,0.12,0.12
121.098175,22.02227,5.5879354e-07,0.12,0.12
121.128265,22.022041,5.066395e-07,0.12,0.12
121.158356,22.021805,4.4703484e-07,0.11,0.11
121.188446,22.021568,3.874302e-07,0.11,0.11
121.218506,22.021301,3.874302e-07,0.11,0.11
121.2486,22.02105,2.6077032e-07,0.11,0.11
121.27869,22.02079,3.427267e-07,0.11,0.11
121.30878,22.020508,2.7567148e-07,0.11,0.11
121.33887,22.020248,3.2037497e-07,0.11,0.11
121.36896,22.01995,3.501773e-07,0.11,0.11
121.39905,22.019676,3.874302e-07,0.1,0.1
121.42914,22.019371,2.6077032e-07,0.1,0.1
121.4592,22.019066,1.4901161e-07,0.1,0.1
121.48929,22.018776,6.7055225e-08,0.1,0.1
121.51938,22.018463,1.7136335e-07,0.1,0.1
121.54944,22.018143,1.0430813e-07,0.1,0.1
121.57953,22.017815,1.3411045e-07,0.1,0.1
121.60962,22.017471,1.4901161e-08,0.1,0.1
121.63971,22.017136,2.9802322e-08,0.1,0.1
121.6698,22.016792,5.9604645e-08,0.1,0.1
121.69989,22.016457,4.4703484e-08,0.1,0.1
121.72995,22.01609,6.7055225e-08,0.1,0.1
121.76004,22.015717,-1.4901161e-08,0.1,0.1
121.79013,22.015366,5.2154064e-08,0.1,0.1
121.82019,22.014992,-1.3411045e-07,0.1,0.1
121.85028,22.01461,-2.2351742e-08,0.1,0.1
121.88037,22.014214,8.195639e-08,0.1,0.1
121.91046,22.013817,-2.9802322e-08,0.1,0.1
121.94055,22.013428,4.4703484e-08,0.11,0.11
121.97061,22.013008,0.0,0.11,0.11
122.0007,22.012589,0.0,0.12,0.12
122.03076,22.012184,1.4901161e-08,0.14,0.14
119.292786,22.052605,1.6540289e-05,0.26,0.26
119.322876,22.05275,1.8537045e-05,0.27,0.27
119.35297,22.052895,2.1070242e-05,0.28,0.28
119.38306,22.053032,2.3424625e-05,0.29,0.29
119.41315,22.053146,2.6911497e-05,0.3,0.3
119.44324,22.053268,3.0070543e-05,0.31,0.31
119.47333,22.053383,3.3468008e-05,0.33,0.33
119.50342,22.053505,3.6895275e-05,0.35,0.35
119.53354,22.053581,4.0084124e-05,0.38,0.38
119.56363,22.05368,4.401803e-05,0.41,0.41
119.59372,22.053757,4.7922134e-05,0.44,0.44
119.62381,22.05384,5.286932e-05,0.47,0.47
119.6539,22.053925,6.0617924e-05,0.51,0.51
119.68399,22.054,6.759167e-05,0.54,0.54
119.71411,22.054062,7.57575e-05,0.57,0.57
119.7442,22.054123,8.559227e-05,0.61,0.61
119.77429,22.054161,9.62615e-05,0.64,0.64
119.80438,22.054214,0.0001039505,0.67,0.67
119.83447,22.054245,0.00011104345,0.7,0.7
119.86456,22.054276,0.000120937824,0.73,0.73
119.89465,22.054283,0.00013041496,0.78,0.78
119.92474,22.054321,0.00014448166,0.82,0.82
119.954865,22.054337,0.00015097857,0.87,0.87
119.984955,22.054337,0.00015580654,0.9,0.9
120.015045,22.054337,0.00016570091,0.95,0.95
120.045135,22.054337,0.00018239021,1.0,1.0
120.075226,22.054321,0.00017178059,1.04,1.04
120.105316,22.054283,0.00017774105,1.09,1.09
120.13544,22.054276,0.00018191338,1.11,1.11
120.16553,22.054245,0.00017940998,1.13,1.13
120.19562,22.054214,0.00017654896,1.15,1.15
120.22571,22.054161,0.00017142296,1.17,1.17
120.2558,22.054123,0.00016736984,1.22,1.22
120.28589,22.054062,0.0001733303,1.27,1.27
120.31598,22.054,0.00016069412,1.34,1.34
120.34607,22.053925,0.00015771389,1.36,1.36
120.37616,22.05384,0.00012803078,1.22,1.22
120.40628,22.053757,0.00012052059,1.05,1.05
120.43637,22.05368,0.00010448694,0.88,0.88
120.46646,22.053581,8.928776e-05,0.73,0.73
120.49655,22.053505,7.6413155e-05,0.61,0.61
120.52664,22.053383,6.189942e-05,0.49,0.49
120.55676,22.053268,5.3077936e-05,0.41,0.41
120.58685,22.053146,4.3451786e-05,0.34,0.34
120.61694,22.053032,3.4064054e-05,0.29,0.29
120.64703,22.052895,2.4676323e-05,0.24,0.24
120.677124,22.05275,1.7911196e-05,0.21,0.21
120.707214,22.052605,1.16974115e-05,0.19,0.19
120.737305,22.052452,6.92904e-06,0.16,0.16
120.767395,22.052322,4.515052e-06,0.15,0.15
120.797485,22.052132,3.7550926e-06,0.14,0.14
120.827576,22.051971,2.9802322e-06,0.14,0.14
120.857666,22.051796,2.1457672e-06,0.13,0.13
120.88779,22.051598,1.4901161e-06,0.13,0.13
120.91788,22.051422,1.8030405e-06,0.13,0.13
120.94797,22.051224,1.5944242e-06,0.13,0.13
120.97806,22.051018,1.385808e-06,0.12,0.12
121.00815,22.050827,8.866191e-07,0.12,0.12
121.03824,22.050621,6.556511e-07,0.12,0.12
121.06833,22.050392,5.364418e-07,0.12,0.12
121.09842,22.05017,3.799796e-07,0.12,0.12
121.12851,22.049942,5.5134296e-07,0.12,0.12
121.15863,22.049683,5.811453e-07,0.12,0.12
121.18872,22.049446,5.1409006e-07,0.12,0.12
121.21881,22.04921,5.438924e-07,0.12,0.12
121.2489,22.048927,3.3527613e-07,0.11,0.11
121.27899,22.048676,3.2782555e-07,0.11,0.11
121.30908,22.048409,2.5331974e-07,0.11,0.11
121.33917,22.048141,2.8312206e-07,0.11,0.11
121.36926,22.047844,3.1292439e-07,0.11,0.11
121.39935,22.047562,4.0978193e-07,0.11,0.11
121.42944,22.047264,3.054738e-07,0.1,0.1
121.45953,22.046974,2.2351742e-07,0.1,0.1
121.489624,22.046661,1.3411045e-07,0.1,0.1
121.519714,22.046349,1.1920929e-07,0.1,0.1
121.549805,22.046028,1.1175871e-07,0.1,0.1
121.579895,22.0457,8.940697e-08,0.1,0.1
121.609985,22.04538,6.7055225e-08,0.1,0.1
121.640076,22.045036,0.0,0.1,0.1
121.670166,22.044685,2.2351742e-08,0.1,0.1
121.70026,22.044342,-2.2351742e-08,0.1,0.1
121.73035,22.043976,1.4901161e-08,0.1,0.1
121.76044,22.04361,2.2351742e-08,0.1,0.1
121.79053,22.043251,2.9802322e-08,0.1,0.1
121.82062,22.04287,-7.450581e-09,0.1,0.1
121.85071,22.04248,-7.4505806e-08,0.1,0.1
121.8808,22.042091,1.4901161e-07,0.1,0.1
121.91089,22.041695,-3.7252903e-08,0.1,0.1
121.94098,22.041306,5.9604645e-08,0.11,0.11
121.97107,22.040901,1.4901161e-08,0.11,0.11
122.00116,22.040474,0.0,0.12,0.12
122.03125,22.04007,0.0,0.14,0.14
119.2926,22.08049,1.513958e-05,0.26,0.26
119.32272,22.080627,1.6778708e-05,0.26,0.26
119.35281,22.08078,1.9282103e-05,0.27,0.27
119.382935,22.08091,2.169609e-05,0.28,0.28
119.413025,22.081032,2.425909e-05,0.3,0.3
119.443115,22.081139,2.771616e-05,0.31,0.31
119.473206,22.08126,3.1620264e-05,0.33,0.33
119.50333,22.081375,3.4928322e-05,0.35,0.35
119.53342,22.081482,3.8832426e-05,0.37,0.37
119.56354,22.08155,4.1902065e-05,0.4,0.4
119.59363,22.08165,4.5657158e-05,0.44,0.44
119.62372,22.081734,5.0395727e-05,0.47,0.47
119.65384,22.08181,5.7458878e-05,0.51,0.51
119.68393,22.081879,6.324053e-05,0.54,0.54
119.71405,22.081932,7.081032e-05,0.58,0.58
119.74414,22.081985,8.046627e-05,0.61,0.61
119.77423,22.082054,9.0658665e-05,0.64,0.64
119.80432,22.082085,0.000103116035,0.67,0.67
119.83444,22.082123,0.00010955334,0.71,0.71
119.86453,22.08216,0.00011968613,0.74,0.74
119.89465,22.082184,0.00013053417,0.79,0.79
119.92474,22.0822,0.00014227629,0.84,0.84
119.954834,22.082222,0.00015074015,0.89,0.89
119.984955,22.082222,0.00015753508,0.93,0.93
120.015045,22.082222,0.00016647577,0.98,0.98
120.045166,22.082222,0.00017440319,1.04,1.04
120.07526,22.0822,0.00017988682,1.1,1.1
120.10535,22.082184,0.00018274784,1.15,1.15
120.13544,22.08216,0.00018846989,1.18,1.18
120.16556,22.082123,0.00018942356,1.21,1.21
120.19565,22.082085,0.00018668175,1.24,1.24
120.22577,22.082054,0.00018370152,1.26,1.26
120.25586,22.081985,0.00019001961,1.31,1.31
120.28595,22.081932,0.00018846989,1.37,1.37
120.31607,22.081879,0.00018143654,1.46,1.46
120.34616,22.08181,0.00018453598,1.53,1.53
120.37628,22.081734,0.00014746189,1.41,1.41
120.40637,22.08165,0.0001386404,1.22,1.22
120.43646,22.08155,0.00011944771,1.01,1.01
120.46655,22.081482,0.00010496378,0.84,0.84
120.49667,22.081375,8.696318e-05,0.69,0.69
120.526764,22.08126,7.104874e-05,0.56,0.56
120.556885,22.081139,5.8442354e-05,0.45,0.45
120.586975,22.081032,4.7504902e-05,0.36,0.36
120.617065,22.08091,3.835559e-05,0.3,0.3
120.647156,22.08078,2.849102e-05,0.25,0.25
120.67728,22.080627,2.0965934e-05,0.23,0.23
120.70737,22.08049,1.3455749e-05,0.2,0.2
120.73749,22.08036,6.8992376e-06,0.16,0.16
120.76758,22.080185,4.634261e-06,0.15,0.15
120.79767,22.080017,3.9190054e-06,0.15,0.15
120.82776,22.079857,3.4570694e-06,0.14,0.14
120.85788,22.079681,2.6971102e-06,0.14,0.14
120.88797,22.079506,1.66893e-06,0.13,0.13
120.91809,22.079308,1.66893e-06,0.13,0.13
120.94818,22.079124,1.4156103e-06,0.13,0.13
120.97827,22.07891,1.4603138e-06,0.12,0.12
121.00836,22.07872,1.1473894e-06,0.12,0.12
121.03848,22.078484,6.92904e-07,0.12,0.12
121.06857,22.078278,6.183982e-07,0.12,0.12
121.098694,22.078056,5.736947e-07,0.12,0.12
121.128784,22.077812,6.2584877e-07,0.12,0.12
121.158875,22.07759,5.736947e-07,0.12,0.12
121.188965,22.077332,6.109476e-07,0.12,0.12
121.219055,22.077095,4.3958426e-07,0.12,0.12
121.249176,22.076836,3.6507845e-07,0.12,0.12
121.27927,22.076561,2.682209e-07,0.11,0.11
121.30939,22.076302,2.1606684e-07,0.11,0.11
121.33948,22.07602,1.937151e-07,0.11,0.11
121.36957,22.075745,3.427267e-07,0.11,0.11
121.39966,22.075447,3.874302e-07,0.11,0.11
121.42975,22.07515,3.6507845e-07,0.11,0.11
121.45987,22.07486,2.3841858e-07,0.11,0.11
121.48996,22.074554,1.2665987e-07,0.1,0.1
121.52005,22.074242,8.195639e-08,0.1,0.1
121.55017,22.073914,1.5646219e-07,0.1,0.1
121.58026,22.073593,7.4505806e-08,0.1,0.1
121.61035,22.07325,1.0430813e-07,0.1,0.1
121.64044,22.072922,9.685755e-08,0.1,0.1
121.67053,22.07257,2.2351742e-08,0.1,0.1
121.70062,22.072235,-3.7252903e-08,0.1,0.1
121.73074,22.071869,0.0,0.1,0.1
121.76083,22.07151,-1.4901161e-08,0.1,0.1
121.790924,22.071136,4.4703484e-08,0.1,0.1
121.821014,22.070763,4.4703484e-08,0.1,0.1
121.851135,22.070381,1.3411045e-07,0.1,0.1
121.881226,22.069992,-1.5646219e-07,0.1,0.1
121.911316,22.069595,-1.1175871e-07,0.11,0.11
121.94141,22.069206,3.7252903e-08,0.11,0.11
121.9715,22.068787,0.0,0.11,0.11
122.00159,22.068375,7.450581e-09,0.12,0.12
122.03168,22.067963,0.0,0.14,0.14
119.29245,22.108398,1.3947487e-05,0.26,0.26
119.32257,22.108528,1.5467405e-05,0.26,0.26
119.35266,22.10868,1.7613173e-05,0.27,0.27
119.38278,22.108795,1.9937754e-05,0.28,0.28
119.4129,22.108917,2.2739172e-05,0.29,0.29
119.44299,22.109047,2.5331974e-05,0.31,0.31
119.473114,22.109161,2.9057264e-05,0.32,0.32
119.503204,22.109253,3.284216e-05,0.34,0.34
119.533325,22.109375,3.6388636e-05,0.37,0.37
119.563416,22.109474,4.005432e-05,0.4,0.4
119.59354,22.109566,4.336238e-05,0.43,0.43
119.62366,22.109627,4.7445297e-05,0.47,0.47
119.65375,22.109695,5.4001808e-05,0.51,0.51
119.68387,22.10978,5.9604645e-05,0.55,0.55
119.71396,22.10984,6.8843365e-05,0.58,0.58
119.74408,22.109894,7.611513e-05,0.61,0.61
119.77417,22.10994,8.666515e-05,0.65,0.65
119.80429,22.109978,9.638071e-05,0.68,0.68
119.83441,22.110023,0.000108003616,0.72,0.72
119.8645,22.110046,0.0001167655,0.76,0.76
119.89462,22.110077,0.00012797117,0.8,0.8
119.92474,22.110092,0.0001412034,0.85,0.85
119.954834,22.110107,0.00014775991,0.9,0.9
119.984924,22.110123,0.00015771389,0.95,0.95
120.015045,22.110123,0.00016307831,1.01,1.01
120.045166,22.110107,0.00018084049,1.07,1.07
120.07526,22.110092,0.00018548965,1.14,1.14
120.10538,22.110077,0.00019872189,1.2,1.2
120.1355,22.110046,0.00020706654,1.25,1.25
120.16559,22.110023,0.00019168854,1.29,1.29
