經度,緯度,最大小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.71091,23.421577,7.95125961303711e-05,0.28,0.28
119.74133,23.421638,7.924437522888184e-05,0.3,0.3
119.77179,23.421684,8.618831634521484e-05,0.59,0.59
119.802185,23.421722,9.572505950927734e-05,0.64,0.64
119.83264,23.42176,0.00012552738189697266,0.38,0.38
119.86307,23.421791,0.0002054274082183838,0.43,0.43
119.89349,23.421822,0.0003046989440917969,0.45,0.45
119.92392,23.421837,0.0004665851593017578,1.3,1.3
119.954346,23.421844,0.001377105712890625,3.24,3.24
119.98477,23.42186,0.0018422603607177734,3.32,3.32
120.0152,23.42186,0.003984212875366211,2.49,2.5
120.045654,23.421844,0.002638101577758789,1.56,1.56
120.07608,23.421837,0.0055882930755615234,1.53,1.53
120.10651,23.421822,0.004651814699172974,0.34,0.34
120.13693,23.421791,0.002704143524169922,4.19,4.19
120.16736,23.42176,0.0038084983825683594,4.41,4.42
120.197784,23.421722,0.003914833068847656,5.01,5.02
120.22821,23.421684,0.004236936569213867,1.48,1.49
120.25864,23.421638,0.005298614501953125,1.55,1.56
120.28906,23.421577,0.00566256046295166,1.53,1.54
120.31952,23.421516,0.004952907562255859,1.93,1.93
120.349945,23.42144,0.0041294097900390625,2.69,2.69
120.38037,23.421371,0.00431370735168457,3.6,3.6
120.4108,23.42128,0.004012346267700195,2.67,2.67
120.44122,23.421196,0.0036562681198120117,1.41,1.42
120.47165,23.421104,0.0038237571716308594,1.46,1.47
120.502075,23.421005,0.0037041902542114258,1.32,1.32
120.5325,23.420898,0.00338900089263916,1.27,1.27
120.56293,23.420776,0.002672553062438965,1.31,1.31
120.59338,23.420647,0.002342820167541504,1.0,1.01
120.62378,23.420525,0.006064891815185547,1.73,1.74
120.654236,23.420395,0.003970980644226074,0.69,0.7
120.68466,23.42025,0.001603648066520691,0.24,0.24
120.71509,23.420105,0.0013294816017150879,0.35,0.36
120.745514,23.419952,0.001176595687866211,1.52,1.52
120.77594,23.4198,0.0010755062103271484,1.37,1.37
120.806366,23.419647,0.0007759332656860352,0.96,0.96
120.83679,23.419472,0.0006759762763977051,0.66,0.66
120.86722,23.419289,0.0007013678550720215,0.56,0.56
120.897644,23.419106,0.00047576427459716797,0.57,0.58
120.9281,23.41893,0.00041046738624572754,0.36,0.36
120.958496,23.418709,0.00024116039276123047,0.59,0.59
120.98895,23.41851,0.00022086501121520996,0.35,0.35
121.01938,23.418304,0.00022977590560913086,0.29,0.29
121.049805,23.41809,0.00016874074935913086,0.32,0.32
121.08023,23.417854,0.00018077343702316284,0.07,0.07
121.11066,23.417633,0.0003922507166862488,0.08,0.08
121.14108,23.417412,0.000528484582901001,0.08,0.08
121.17151,23.41716,0.0006409287452697754,0.07,0.07
121.201935,23.416924,0.0011380389332771301,0.12,0.12
121.23236,23.416672,0.0022757574915885925,0.07,0.07
121.26279,23.41639,0.0016040205955505371,0.51,0.51
121.29321,23.416145,0.0005669593811035156,0.38,0.38
121.32364,23.415863,0.000274658203125,0.42,0.42
121.354065,23.415565,0.0003204047679901123,0.31,0.31
121.38449,23.41529,0.0007322430610656738,0.98,0.98
121.41492,23.415009,0.002163320779800415,0.16,0.16
121.44534,23.414719,0.0007343143224716187,0.13,0.13
121.47577,23.414398,0.0002745389938354492,0.53,0.53
121.506195,23.414093,0.00032764673233032227,0.21,0.21
121.53662,23.413773,0.0002316683530807495,0.24,0.25
121.56705,23.41346,0.0001116432249546051,0.03,0.03
121.59747,23.413124,9.960681200027466e-05,0.09,0.09
121.6279,23.41278,5.0349161028862e-05,0.03,0.03
121.658325,23.412453,4.86522912979126e-05,0.08,0.08
121.68875,23.412102,4.877150058746338e-05,0.08,0.08
121.71918,23.411743,3.284960985183716e-05,0.09,0.09
121.7496,23.411385,4.1075050830841064e-05,0.03,0.03
121.78003,23.41101,3.275647759437561e-05,0.02,0.02
121.810455,23.410637,8.021295070648193e-05,0.01,0.01
121.84088,23.410263,1.3928860425949097e-05,0.05,0.05
121.87128,23.409859,8.448958396911621e-06,0.05,0.05
121.90173,23.409477,3.260374069213867e-05,0.6,0.6
121.93213,23.409065,8.335337042808533e-06,0.02,0.02
121.962555,23.408669,1.3709068298339844e-06,0.53,0.53
121.99298,23.408249,4.347413778305054e-06,0.03,0.03
122.02341,23.407845,1.4901161193847656e-06,0.56,0.56
122.05383,23.407417,1.2516975402832031e-06,0.6,0.6
119.28473,23.44802,3.316998481750488e-05,0.24,0.24
119.315186,23.448174,3.8042664527893066e-05,0.23,0.23
119.34561,23.448318,4.3004751205444336e-05,0.22,0.22
119.37604,23.448456,5.003809928894043e-05,0.22,0.22
119.406494,23.44857,5.505979061126709e-05,0.22,0.22
119.43692,23.4487,6.039440631866455e-05,0.22,0.22
119.46735,23.44883,6.885826587677002e-05,0.25,0.25
119.4978,23.448936,7.134675979614258e-05,0.31,0.31
119.52823,23.44902,7.49826431274414e-05,0.35,0.35
119.558655,23.44912,7.81714916229248e-05,0.37,0.37
119.58911,23.449219,8.26716423034668e-05,0.46,0.46
119.61954,23.449287,8.416175842285156e-05,0.59,0.59
119.64996,23.449364,8.732080459594727e-05,0.4,0.4
119.68042,23.449432,8.592009544372559e-05,0.27,0.27
119.710846,23.449493,8.103251457214355e-05,0.28,0.28
119.74127,23.449554,8.025765419006348e-05,0.29,0.29
119.77173,23.449615,8.392333984375e-05,0.58,0.58
119.802155,23.449654,9.399652481079102e-05,0.63,0.63
119.83258,23.449692,0.0001049339771270752,0.37,0.37
119.86304,23.44973,0.0001798868179321289,0.42,0.42
119.89346,23.449738,0.00029665231704711914,0.44,0.44
119.92389,23.449745,0.000585019588470459,0.98,0.98
119.954346,23.44976,0.0010962486267089844,2.17,2.17
119.98477,23.449776,0.0012810230255126953,3.45,3.46
120.0152,23.449776,0.002532482147216797,3.1,3.1
120.045654,23.44976,0.0033380985260009766,1.61,1.61
120.07608,23.449745,0.003036975860595703,1.56,1.56
120.10651,23.449738,0.005898714065551758,0.59,0.6
120.13696,23.44973,0.0023894309997558594,4.22,4.22
120.16739,23.449692,0.0037627220153808594,4.34,4.35
120.197815,23.449654,0.0038280487060546875,4.97,4.97
120.22827,23.449615,0.004143834114074707,1.08,1.08
120.2587,23.449554,0.0047827959060668945,1.25,1.25
120.28912,23.449493,0.005095720291137695,1.6,1.61
120.31958,23.449432,0.005235433578491211,1.86,1.87
120.350006,23.449364,0.004195213317871094,2.72,2.73
120.38043,23.449287,0.004303455352783203,2.84,2.84
120.41089,23.449219,0.004016876220703125,2.98,2.99
120.441315,23.44912,0.0037293434143066406,1.4,1.4
120.47174,23.44902,0.0037994384765625,1.48,1.48
120.5022,23.448936,0.003857851028442383,1.34,1.34
120.53262,23.44883,0.003598809242248535,1.32,1.32
120.56305,23.4487,0.003052949905395508,1.13,1.13
120.593506,23.44857,0.0024344921112060547,1.82,1.83
120.62393,23.448456,0.0017985701560974121,0.72,0.72
120.65436,23.448318,0.0024753808975219727,1.09,1.09
120.684814,23.448174,0.0036562681198120117,0.52,0.52
120.71524,23.44802,0.001258254051208496,0.5,0.51
120.74567,23.447876,0.001173257827758789,1.5,1.5
120.77612,23.447731,0.0010409355163574219,1.42,1.42
120.80655,23.447563,0.0009011030197143555,0.79,0.79
120.836975,23.447395,0.0007323622703552246,0.73,0.73
120.86743,23.447205,0.000639796257019043,0.65,0.65
120.89786,23.44703,0.0005105137825012207,0.48,0.48
120.92828,23.446846,0.00044476985931396484,0.35,0.35
120.95874,23.44664,0.00021961331367492676,0.32,0.33
120.98917,23.446434,0.00031679868698120117,0.5,0.5
121.01959,23.446228,0.0003445148468017578,0.54,0.54
121.05005,23.446007,0.00039305537939071655,0.11,0.11
121.080475,23.4458,0.0002325102686882019,0.09,0.09
121.1109,23.445557,0.0001663900911808014,0.06,0.06
121.14133,23.445335,0.0002459287643432617,0.37,0.37
121.17175,23.445099,0.00030240416526794434,0.29,0.29
121.20221,23.44484,0.0005847737193107605,0.02,0.02
121.232635,23.444588,0.002508360892534256,0.05,0.05
121.26306,23.444328,0.000996232032775879,0.51,0.51
121.29352,23.444069,0.0007301568984985352,0.46,0.46
121.323944,23.443787,0.0004323422908782959,0.38,0.38
121.35437,23.443512,0.0008935630321502686,0.13,0.13
121.384796,23.443214,0.0003838539123535156,0.4,0.4
121.41522,23.442932,0.0017643943428993225,0.12,0.12
121.44568,23.442627,0.0005578100681304932,0.26,0.26
121.476105,23.442322,0.00035165250301361084,0.23,0.23
121.50653,23.442024,0.00028577446937561035,0.09,0.1
121.53699,23.441696,0.0002432987093925476,0.09,0.09
121.56741,23.441376,0.0001232624053955078,0.87,0.87
121.59784,23.44104,9.21487808227539e-05,0.42,0.42
121.628265,23.440704,5.721673369407654e-05,0.05,0.05
121.65869,23.440361,5.4836273193359375e-05,0.15,0.15
121.68915,23.440018,5.4620206356048584e-05,0.08,0.08
121.719574,23.43966,5.323626101016998e-05,0.03,0.03
121.75,23.439308,4.89652156829834e-05,0.03,0.03
121.780426,23.438942,3.1299889087677e-05,0.03,0.03
121.81085,23.438553,3.5179778933525085e-05,0.01,0.01
121.84128,23.438194,1.2438744306564331e-05,0.05,0.05
121.871704,23.437798,9.007751941680908e-06,0.1,0.1
121.90216,23.4374,2.4080276489257812e-05,0.61,0.61
121.93259,23.436996,1.3824552297592163e-05,0.03,0.03
121.96301,23.4366,3.9637088775634766e-06,0.15,0.15
121.99344,23.43618,5.602836608886719e-06,0.52,0.52
122.023865,23.43576,1.475214958190918e-06,0.09,0.09
122.05429,23.435333,7.152557373046875e-07,0.61,0.61
119.28458,23.475945,3.1560659408569336e-05,0.26,0.26
119.31503,23.476097,3.4481287002563477e-05,0.24,0.24
119.34546,23.476242,4.0143728256225586e-05,0.23,0.23
119.375916,23.476372,4.559755325317383e-05,0.22,0.22
119.40634,23.476494,5.3763389587402344e-05,0.22,0.22
119.4368,23.476616,5.824863910675049e-05,0.22,0.22
119.467224,23.476738,6.528198719024658e-05,0.23,0.23
119.49768,23.47686,7.176399230957031e-05,0.29,0.29
119.52814,23.476952,7.50422477722168e-05,0.36,0.36
119.55856,23.477036,7.724761962890625e-05,0.37,0.37
119.58902,23.477135,8.270144462585449e-05,0.43,0.43
119.619446,23.477219,8.732080459594727e-05,0.65,0.65
119.6499,23.477295,8.678436279296875e-05,0.57,0.57
119.68036,23.477356,8.606910705566406e-05,0.27,0.27
119.710785,23.477417,8.26418399810791e-05,0.27,0.27
119.74121,23.47747,8.180737495422363e-05,0.28,0.28
119.77167,23.477531,8.14199447631836e-05,0.56,0.56
119.802124,23.477577,9.208917617797852e-05,0.61,0.61
119.83255,23.477608,0.00010073184967041016,0.66,0.66
119.86301,23.477646,0.00016605854034423828,0.41,0.41
119.89343,23.477669,0.0002887547016143799,0.44,0.44
119.92389,23.477684,0.0004175901412963867,0.7,0.7
119.954346,23.477692,0.0012160539627075195,1.76,1.76
119.98477,23.477707,0.0013895034790039062,3.03,3.03
120.01523,23.477707,0.002204418182373047,3.39,3.39
120.045654,23.477692,0.005948066711425781,2.27,2.28
120.07611,23.477684,0.0039215087890625,1.94,1.95
120.10654,23.477669,0.004929065704345703,1.66,1.66
120.13699,23.477646,0.0031248927116394043,0.26,0.26
120.16742,23.477608,0.0037245750427246094,4.3,4.31
120.197876,23.477577,0.003879070281982422,4.97,4.97
120.22833,23.477531,0.00412297248840332,1.11,1.11
120.25876,23.47747,0.005569100379943848,1.35,1.35
120.289215,23.477417,0.005473613739013672,1.33,1.34
120.31964,23.477356,0.0048438310623168945,1.41,1.42
120.3501,23.477295,0.004153251647949219,2.7,2.7
120.380554,23.477219,0.004358768463134766,3.15,3.16
120.41098,23.477135,0.004171609878540039,3.12,3.13
120.44141,23.477036,0.003861665725708008,2.34,2.34
120.47186,23.476952,0.003912091255187988,1.39,1.39
120.50232,23.47686,0.003963589668273926,1.34,1.35
120.532745,23.476738,0.0037453174591064453,1.33,1.33
120.5632,23.476616,0.0029298067092895508,1.89,1.9
120.59363,23.476494,0.0020502805709838867,0.84,0.84
120.624084,23.476372,0.0015506744384765625,0.64,0.64
120.65454,23.476242,0.0013691186904907227,1.74,1.74
120.68497,23.476097,0.0011873245239257812,2.04,2.04
120.71539,23.475945,0.0012127161026000977,1.65,1.65
120.74585,23.475807,0.0011605024337768555,1.48,1.48
120.776306,23.475647,0.0009641051292419434,0.84,0.84
120.80673,23.475487,0.001063704490661621,1.01,1.01
120.83719,23.475304,0.0010083913803100586,1.01,1.01
120.867615,23.475128,0.0010170936584472656,0.76,0.76
120.89807,23.474945,0.0005421042442321777,0.65,0.65
120.9285,23.47477,0.00033167004585266113,0.37,0.37
120.958954,23.474571,0.00022369623184204102,0.44,0.44
120.98938,23.474342,0.00041106343269348145,0.5,0.5
121.01984,23.474152,0.0004075765609741211,0.6,0.6
121.05026,23.47393,0.00030547380447387695,0.47,0.48
121.08072,23.473717,0.0002795904874801636,0.15,0.15
121.111145,23.473495,0.0002962052822113037,0.44,0.44
121.1416,23.473244,0.00034558773040771484,0.5,0.5
121.17203,23.473015,0.0017074374482035637,0.01,0.01
121.202484,23.47277,0.0006341077387332916,0.03,0.04
121.23291,23.472496,0.002277761697769165,0.16,0.16
121.26337,23.472237,0.0015869736671447754,0.4,0.4
121.29379,23.471985,0.0014151930809020996,0.36,0.37
121.32425,23.47171,0.0007233619689941406,0.49,0.49
121.354675,23.471428,0.0009689927101135254,0.28,0.28
121.38513,23.471138,0.000459328293800354,0.23,0.23
121.41556,23.470863,0.0026231706142425537,0.14,0.14
121.445984,23.470543,0.0017173290252685547,0.14,0.15
121.47644,23.47026,0.0005513429641723633,0.32,0.32
121.5069,23.46994,0.0005142092704772949,0.31,0.31
121.53732,23.469627,0.000269964337348938,0.11,0.11
121.56775,23.4693,0.00014477968215942383,0.17,0.18
121.598206,23.468964,0.00017299503087997437,0.09,0.09
121.62863,23.468628,6.914138793945312e-05,0.05,0.05
121.65909,23.468285,6.855279207229614e-05,0.03,0.03
121.689514,23.467934,7.287412881851196e-05,0.03,0.03
121.71997,23.467583,6.127171218395233e-05,0.03,0.03
121.7504,23.467224,4.1779130697250366e-05,0.03,0.03
121.78082,23.466858,3.3136457204818726e-05,0.03,0.03
121.81128,23.466476,2.6091933250427246e-05,0.1,0.1
121.841705,23.466103,0.00010212510824203491,0.07,0.07
121.87213,23.465714,6.776303052902222e-06,0.02,0.02
121.90259,23.46531,3.2141804695129395e-05,0.14,0.14
121.933014,23.464928,9.406358003616333e-06,0.03,0.03
121.96344,23.464516,8.970499038696289e-06,0.18,0.18
121.9939,23.464104,5.543231964111328e-06,0.54,0.54
122.02432,23.463676,2.2649765014648438e-06,0.24,0.24
122.05475,23.463242,5.364418029785156e-07,0.61,0.61
119.284424,23.503876,3.24249267578125e-05,0.26,0.26
119.31488,23.504028,3.2275915145874023e-05,0.26,0.26
119.34534,23.504158,3.628432750701904e-05,0.23,0.23
119.37576,23.504295,4.088878631591797e-05,0.22,0.22
119.40622,23.50441,4.99039888381958e-05,0.22,0.22
119.436676,23.504547,5.5924057960510254e-05,0.22,0.22
119.4671,23.504677,6.066262722015381e-05,0.22,0.22
119.49756,23.504768,7.003545761108398e-05,0.25,0.25
119.528015,23.504868,7.295608520507812e-05,0.38,0.38
119.55847,23.504967,7.680058479309082e-05,0.42,0.42
119.58893,23.505058,7.981061935424805e-05,0.39,0.39
119.619385,23.505142,8.994340896606445e-05,0.75,0.75
119.64981,23.50521,9.000301361083984e-05,0.83,0.83
119.68027,23.50528,8.916854858398438e-05,0.29,0.29
119.710724,23.505356,8.39531421661377e-05,0.27,0.27
119.74115,23.50541,8.302927017211914e-05,0.27,0.27
119.77161,23.505447,8.103251457214355e-05,0.29,0.29
119.80206,23.505486,8.988380432128906e-05,0.6,0.6
119.83252,23.505531,9.894371032714844e-05,0.65,0.65
119.862976,23.505562,0.00014060735702514648,0.41,0.41
119.89343,23.5056,0.00026535987854003906,0.43,0.43
119.92386,23.505623,0.0003928244113922119,0.47,0.47
119.954315,23.505623,0.0004928708076477051,0.49,0.49
119.98477,23.50563,0.0010313987731933594,3.34,3.34
120.01523,23.50563,0.0018362998962402344,3.7,3.7
120.045654,23.505623,0.00552058219909668,2.99,3.0
120.07611,23.505623,0.005084633827209473,1.12,1.13
120.10657,23.5056,0.0070493221282958984,1.24,1.25
120.137024,23.505562,0.004241526126861572,0.48,0.48
120.16748,23.505531,0.0032968521118164062,4.05,4.05
120.19794,23.505486,0.0038175582885742188,4.91,4.91
120.22836,23.505447,0.0040569305419921875,5.28,5.29
120.25882,23.50541,0.005154132843017578,1.39,1.39
120.289276,23.505356,0.006149888038635254,1.42,1.43
120.31973,23.50528,0.005800127983093262,1.38,1.38
120.35016,23.50521,0.0056122541427612305,1.94,1.95
120.380615,23.505142,0.004912614822387695,2.17,2.18
120.41107,23.505058,0.004374504089355469,2.34,2.34
120.44153,23.504967,0.004083156585693359,2.26,2.26
120.471985,23.504868,0.0039855241775512695,1.36,1.37
120.50244,23.504768,0.0040438175201416016,1.35,1.36
120.53287,23.504677,0.003688216209411621,1.31,1.31
120.563324,23.504547,0.0027517080307006836,1.19,1.19
120.59378,23.50441,0.001804351806640625,0.58,0.59
120.62421,23.504295,0.0014666914939880371,0.81,0.81
120.65466,23.504158,0.00127410888671875,1.63,1.63
120.68512,23.504028,0.0012507438659667969,0.32,0.33
120.715576,23.503876,0.0012357234954833984,1.93,1.93
120.74603,23.50373,0.0012652873992919922,1.69,1.69
120.77649,23.503563,0.0007673501968383789,0.64,0.64
120.806915,23.50341,0.0009920597076416016,0.88,0.88
120.83737,23.503227,0.0011257529258728027,0.98,0.98
120.86783,23.50306,0.0011334419250488281,1.07,1.07
120.898254,23.502861,0.0010461807250976562,1.04,1.04
120.92871,23.502686,0.0007110238075256348,0.83,0.83
120.95917,23.502487,0.0005339384078979492,0.57,0.57
120.989624,23.502281,0.0005230307579040527,0.56,0.56
121.02008,23.502068,0.0005311369895935059,0.54,0.54
121.05051,23.501862,0.00035446882247924805,0.54,0.54
121.08096,23.501633,0.00037038326263427734,0.54,0.54
121.11139,23.501411,0.000359952449798584,0.51,0.51
121.141846,23.501175,0.0003711581230163574,0.53,0.53
121.1723,23.500923,0.0007088547572493553,0.02,0.02
121.20276,23.500687,0.0017734095454216003,0.09,0.09
121.233215,23.500435,0.001672893762588501,0.33,0.33
121.26364,23.500153,0.0017117559909820557,0.33,0.34
121.2941,23.4999,0.0016942918300628662,0.4,0.4
121.324524,23.499634,0.001519322395324707,0.4,0.4
121.35498,23.499344,0.0008957386016845703,0.31,0.31
121.38544,23.499054,0.00034421682357788086,0.33,0.33
121.41589,23.49878,0.0010146796703338623,0.26,0.26
121.44632,23.498482,0.001736477017402649,0.11,0.11
121.476776,23.498177,0.0009430348873138428,0.3,0.3
121.50723,23.497864,0.000586777925491333,0.31,0.31
121.53766,23.497551,0.00020065903663635254,0.09,0.09
121.568115,23.497215,0.00030325353145599365,0.14,0.14
121.59857,23.496887,0.0001782551407814026,0.07,0.07
121.629,23.49656,7.103011012077332e-05,0.05,0.05
121.659454,23.496216,7.192045450210571e-05,0.03,0.03
121.68991,23.49585,7.897987961769104e-05,0.03,0.03
121.72034,23.495506,6.876140832901001e-05,0.03,0.03
121.75079,23.49514,4.2378902435302734e-05,0.09,0.09
121.78125,23.494781,7.163733243942261e-05,0.08,0.08
121.811676,23.4944,5.225837230682373e-05,0.1,0.1
121.84213,23.49401,1.2576580047607422e-05,0.48,0.48
121.87256,23.49363,4.7460198402404785e-06,0.08,0.08
121.903015,23.493233,1.823902130126953e-05,0.64,0.64
121.93347,23.492836,1.6093254089355469e-06,0.02,0.02
121.9639,23.492432,6.943941116333008e-06,0.2,0.2
121.994354,23.49202,4.827976226806641e-06,0.56,0.56
122.02478,23.4916,2.3245811462402344e-06,0.26,0.26
122.05524,23.491188,6.556510925292969e-07,0.62,0.62
119.28424,23.531792,3.263354301452637e-05,0.26,0.26
119.3147,23.53196,3.2842159271240234e-05,0.26,0.26
119.34515,23.532082,3.542006015777588e-05,0.24,0.24
119.37561,23.532219,3.814697265625e-05,0.24,0.24
119.40607,23.532349,4.391372203826904e-05,0.22,0.22
119.43652,23.532463,5.269050598144531e-05,0.22,0.22
119.46698,23.532593,5.8084726333618164e-05,0.22,0.22
119.49744,23.532707,6.465613842010498e-05,0.23,0.23
119.52789,23.532791,7.051229476928711e-05,0.41,0.41
119.55835,23.532883,7.206201553344727e-05,0.75,0.75
119.588806,23.53299,7.557868957519531e-05,0.39,0.39
119.61926,23.533073,8.976459503173828e-05,0.85,0.85
119.64972,23.533134,9.131431579589844e-05,1.04,1.04
119.680176,23.533195,9.262561798095703e-05,0.29,0.29
119.71066,23.533264,8.556246757507324e-05,0.29,0.29
119.74112,23.533333,8.416175842285156e-05,0.27,0.27
119.771576,23.533386,8.26418399810791e-05,0.28,0.28
119.80203,23.533424,8.732080459594727e-05,0.59,0.59
119.83249,23.53347,9.673833847045898e-05,0.64,0.64
119.862946,23.533493,0.00012218952178955078,0.41,0.41
119.8934,23.533508,0.00023505091667175293,0.43,0.43
119.92386,23.533531,0.0003720223903656006,0.46,0.46
119.954315,23.533531,0.0004994869232177734,0.5,0.5
119.98477,23.533554,0.0006098747253417969,2.13,2.13
120.01523,23.533554,0.001990795135498047,3.56,3.56
