,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-07-31-07,13.0,11.0,4,9,21.89,7.13,6.11,13.74
2019-07-31-08,14.22,13.5,12,11,29.52,10.18,8.14,14.25
2019-07-31-09,25.0,14.0,22,11,37.16,16.29,9.67,15.78
2019-07-31-10,21.67,17.5,-999,12,47.85,25.45,12.72,24.43
2019-07-31-11,17.11,22.5,36,12,60.57,38.68,15.27,38.17
2019-07-31-12,16.06,27.5,41,12,73.81,54.46,24.94,39.7
2019-07-31-13,16.89,31.5,48,13,85.0,63.12,29.52,52.43
2019-07-31-14,14.06,29.0,54,11,93.15,65.15,34.1,57.01
2019-07-31-15,11.83,33.0,54,13,102.82,62.61,28.0,54.46
2019-07-31-16,17.94,33.0,44,11,111.47,64.13,20.87,46.32
2019-07-31-17,15.28,26.5,36,9,117.58,64.64,18.83,39.7
2019-07-31-18,11.56,21.0,30,6,118.09,54.97,16.29,38.68
2019-07-31-19,12.39,21.0,27,8,107.4,41.74,15.78,38.17
2019-07-31-20,17.82,19.5,19,8,97.22,26.98,14.25,33.59
2019-07-31-21,16.76,21.0,13,9,86.53,17.31,14.25,27.49
2019-07-31-22,17.59,20.0,7,10,76.35,12.22,14.25,21.38
2019-07-31-23,17.59,17.0,8,10,70.24,10.69,14.25,18.32
2019-08-01-00,18.59,15.5,6,10,65.66,9.16,13.23,18.83
2019-08-01-01,20.0,15.0,-999,8,55.99,8.65,12.22,16.8
2019-08-01-02,21.0,13.0,1,8,59.55,8.14,11.2,14.76
2019-08-01-03,15.59,13.0,4,9,62.1,7.64,11.2,12.72
2019-08-01-04,11.65,13.5,6,8,49.37,7.64,10.18,12.22
2019-08-01-05,7.35,11.5,5,8,37.16,7.13,8.14,11.2
2019-08-01-06,4.94,9.5,2,7,28.0,6.62,8.65,11.2
2019-08-01-07,5.65,14.0,7,6,31.05,7.64,7.13,10.18
2019-08-01-08,7.39,11.5,25,6,42.76,9.16,7.13,11.2
2019-08-01-09,25.39,14.0,27,8,52.43,14.76,10.18,9.67
2019-08-01-10,28.28,18.5,52,8,65.66,21.89,15.27,12.22
2019-08-01-11,25.83,22.5,64,8,79.91,29.01,21.89,14.76
2019-08-01-12,23.75,23.0,65,10,95.18,33.59,30.03,15.78
2019-08-01-13,24.62,28.5,77,12,107.91,39.7,31.56,20.87
2019-08-01-14,22.69,29.0,99,12,113.51,45.3,31.05,21.89
2019-08-01-15,16.82,31.0,86,11,115.03,47.34,30.03,21.89
2019-08-01-16,15.19,32.0,75,10,116.56,44.79,27.49,24.43
2019-08-01-17,12.56,29.0,80,10,107.4,36.14,22.4,23.92
2019-08-01-18,9.5,26.5,74,10,110.45,31.05,20.36,24.94
2019-08-01-19,6.94,21.5,67,9,102.82,23.41,17.82,20.36
2019-08-01-20,5.61,22.5,43,9,96.2,18.83,14.76,17.82
2019-08-01-21,5.89,23.0,26,9,84.49,16.29,11.71,14.25
2019-08-01-22,8.0,19.5,27,11,78.9,15.27,9.16,16.8
2019-08-01-23,7.89,13.5,23,12,79.91,13.23,9.16,14.25
2019-08-02-00,5.94,11.0,19,12,68.72,13.23,8.65,13.23
2019-08-02-01,5.94,13.0,17,-999,65.15,12.22,8.14,14.25
2019-08-02-02,5.78,15.5,16,15,52.43,11.71,8.14,16.29
2019-08-02-03,4.39,12.5,13,13,39.7,10.69,6.62,14.76
2019-08-02-04,3.94,13.0,13,11,61.08,8.65,6.62,11.2
2019-08-02-05,3.78,11.0,14,11,62.1,7.13,5.6,10.69
2019-08-02-06,4.39,10.5,11,10,59.04,5.6,8.14,12.22
2019-08-02-07,5.89,14.5,9,9,52.43,7.64,8.14,10.69
2019-08-02-08,7.44,18.0,24,8,53.44,10.69,9.67,12.22
2019-08-02-09,11.06,17.0,36,7,50.39,13.74,11.2,17.82
2019-08-02-10,14.56,17.5,59,12,52.94,15.78,13.23,26.98
2019-08-02-11,20.17,16.0,49,12,54.46,20.87,18.32,33.59
2019-08-02-12,26.39,21.0,46,8,60.06,25.45,21.38,33.59
2019-08-02-13,33.5,23.5,72,16,62.1,28.5,22.4,37.16
2019-08-02-14,42.94,26.0,94,16,64.64,28.0,21.89,41.23
2019-08-02-15,51.65,23.0,90,15,71.26,28.5,20.87,43.77
2019-08-02-16,55.76,26.5,82,10,76.86,26.47,23.41,44.79
2019-08-02-17,51.47,18.5,42,12,77.88,25.45,23.92,51.41
2019-08-02-18,38.78,19.0,37,10,75.33,21.38,20.87,38.68
2019-08-02-19,24.5,23.0,30,17,71.26,17.82,19.85,23.92
2019-08-02-20,16.5,28.5,24,13,63.62,16.8,17.82,17.31
2019-08-02-21,12.83,27.5,18,9,51.41,14.76,16.29,13.23
2019-08-02-22,10.33,26.0,6,9,43.26,13.23,16.29,11.2
2019-08-02-23,7.44,19.5,4,9,39.7,13.74,16.29,10.18
2019-08-03-00,6.06,20.5,13,8,35.12,13.23,15.27,9.16
2019-08-03-01,5.5,22.5,9,6,35.63,10.69,11.2,11.71
2019-08-03-02,5.06,18.5,6,5,34.1,8.14,11.71,14.25
2019-08-03-03,4.72,16.0,9,5,31.56,6.62,8.65,15.78
2019-08-03-04,4.61,14.0,6,5,20.87,5.6,7.13,16.8
2019-08-03-05,4.61,11.5,4,6,15.27,4.07,7.64,12.72
2019-08-03-06,5.78,13.0,3,8,11.71,5.6,7.64,12.72
2019-08-03-07,9.28,12.5,2,7,11.2,8.14,9.16,13.23
2019-08-03-08,16.33,15.5,2,7,16.8,11.2,12.22,16.8
2019-08-03-09,30.39,19.0,5,8,26.47,17.31,17.31,19.34
2019-08-03-10,46.0,34.5,11,9,42.25,20.87,21.38,22.9
2019-08-03-11,58.0,53.5,23,9,62.61,21.38,27.49,29.52
2019-08-03-12,64.72,57.0,41,9,77.37,22.4,34.61,37.67
2019-08-03-13,68.78,56.5,54,9,87.04,23.92,40.72,38.17
2019-08-03-14,77.28,59.0,54,12,95.69,26.47,40.21,34.1
2019-08-03-15,78.56,45.0,44,10,99.76,25.96,40.72,33.59
2019-08-03-16,63.67,53.0,50,10,98.24,21.38,39.19,35.63
2019-08-03-17,58.83,44.5,43,10,92.64,17.31,35.12,34.61
2019-08-03-18,50.33,38.0,30,10,91.11,15.78,31.56,35.63
2019-08-03-19,43.28,35.0,23,10,84.49,14.76,25.96,32.07
2019-08-03-20,29.39,39.0,18,8,70.75,13.23,23.92,28.5
2019-08-03-21,19.44,34.0,8,8,61.08,13.23,20.36,24.94
2019-08-03-22,14.89,27.0,4,8,52.94,14.25,19.34,21.89
2019-08-03-23,13.33,25.0,4,8,46.83,17.82,17.82,21.89
2019-08-04-00,12.78,20.5,6,9,45.81,17.31,18.32,20.87
2019-08-04-01,13.5,18.0,8,8,37.16,14.76,15.78,20.36
2019-08-04-02,11.44,19.0,12,9,29.01,14.76,14.25,22.4
2019-08-04-03,9.94,19.5,10,9,21.38,15.78,9.67,19.85
2019-08-04-04,11.78,18.5,8,10,17.31,14.76,11.2,15.27
2019-08-04-05,11.94,19.0,7,11,12.22,14.76,11.2,12.22
2019-08-04-06,14.94,20.0,5,10,10.69,13.23,13.74,11.2
2019-08-04-07,17.44,23.0,7,8,7.13,8.65,13.74,12.22
2019-08-04-08,23.72,28.0,11,8,12.22,11.2,17.31,17.31
2019-08-04-09,37.11,33.0,16,8,20.36,18.32,24.94,19.85
2019-08-04-10,55.72,35.5,23,10,28.5,24.43,33.08,29.01
2019-08-04-11,74.11,36.5,33,10,35.63,21.89,34.61,37.16
2019-08-04-12,85.72,37.0,37,11,46.32,20.87,37.67,47.85
2019-08-04-13,92.44,37.0,40,10,58.03,19.34,40.21,59.04
2019-08-04-14,104.83,44.0,43,9,65.66,15.27,44.28,63.12
2019-08-04-15,102.39,47.5,32,8,67.19,12.72,43.26,61.08
2019-08-04-16,88.78,50.5,43,7,67.19,12.72,39.7,60.57
2019-08-04-17,71.0,44.0,36,4,64.64,15.78,33.08,50.9
2019-08-04-18,57.28,38.0,30,6,54.46,16.8,27.49,47.34
2019-08-04-19,42.11,32.5,21,8,50.39,17.31,21.38,39.19
2019-08-04-20,29.94,30.0,5,7,46.32,13.23,16.29,31.56
2019-08-04-21,21.83,24.0,2,6,39.7,10.18,13.23,26.98
2019-08-04-22,17.22,16.5,4,6,32.58,6.62,13.74,22.9
2019-08-04-23,14.61,13.5,4,6,29.01,5.09,11.2,18.83
2019-08-05-00,14.28,13.0,2,6,26.98,5.6,9.16,14.25
2019-08-05-01,15.5,16.0,2,7,23.92,6.11,10.18,12.72
2019-08-05-02,16.39,16.5,1,8,19.85,6.62,9.67,8.65
2019-08-05-03,15.11,16.5,1,8,18.83,5.6,7.64,9.67
2019-08-05-04,13.67,14.0,0,9,17.82,4.07,7.13,9.67
2019-08-05-05,8.94,14.5,0,8,23.92,3.56,5.6,11.71
2019-08-05-06,6.83,12.5,0,8,33.59,2.54,6.62,12.22
2019-08-05-07,8.78,17.5,1,8,28.0,4.58,8.65,11.2
2019-08-05-08,13.72,25.5,2,9,-999.0,-999.0,-999.0,-999.0
2019-08-05-09,21.5,33.5,4,9,17.82,8.14,11.2,13.23
2019-08-05-10,33.06,42.0,8,9,22.4,11.2,16.29,18.83
2019-08-05-11,51.28,47.5,12,9,30.03,13.74,20.87,21.89
2019-08-05-12,65.61,40.0,16,10,36.14,17.31,22.4,26.98
2019-08-05-13,75.11,41.0,28,14,42.25,20.36,22.9,38.17
2019-08-05-14,79.94,39.0,31,17,-999.0,-999.0,-999.0,-999.0
2019-08-05-15,80.76,44.0,31,13,49.88,23.92,26.47,42.25
2019-08-05-16,69.18,45.0,26,13,54.97,23.41,25.96,38.17
2019-08-05-17,57.33,53.0,24,12,59.04,22.4,21.89,25.45
2019-08-05-18,42.89,57.0,12,11,59.04,20.36,17.31,32.07
2019-08-05-19,31.39,45.0,7,12,52.94,16.29,17.31,28.5
2019-08-05-20,24.5,44.0,3,8,43.26,12.72,12.72,23.41
2019-08-05-21,18.06,42.0,1,7,32.58,14.25,13.23,19.85
2019-08-05-22,16.56,41.0,2,7,26.47,12.22,11.71,18.32
2019-08-05-23,13.44,52.0,2,9,16.8,11.2,12.72,12.22
2019-08-06-00,11.56,48.0,2,8,20.36,11.2,12.72,9.67
2019-08-06-01,14.17,40.0,1,9,15.78,10.18,12.22,10.18
2019-08-06-02,15.06,30.0,2,9,10.18,9.16,10.18,10.69
2019-08-06-03,16.78,29.0,2,8,8.65,9.16,10.69,10.69
2019-08-06-04,17.33,30.0,2,8,8.14,8.14,9.16,12.22
2019-08-06-05,15.06,31.0,2,8,7.64,7.64,7.64,12.72
2019-08-06-06,12.39,33.0,2,6,5.09,7.13,7.13,11.2
2019-08-06-07,13.39,40.0,4,7,4.58,7.64,7.64,9.16
2019-08-06-08,18.94,41.0,5,8,-999.0,-999.0,-999.0,-999.0
2019-08-06-09,24.89,40.0,7,9,-999.0,-999.0,-999.0,-999.0
2019-08-06-10,33.33,48.0,13,9,34.1,19.34,13.74,16.8
2019-08-06-11,46.22,64.0,18,11,47.85,24.94,20.36,23.41
2019-08-06-12,59.0,61.0,20,10,64.13,33.08,25.96,32.07
2019-08-06-13,61.44,61.0,23,9,75.84,40.21,25.45,38.17
2019-08-06-14,54.5,-999.0,21,9,79.91,43.77,24.94,39.19
2019-08-06-15,46.94,-999.0,17,8,81.95,43.77,30.54,37.67
2019-08-06-16,42.56,-999.0,12,6,80.42,38.68,32.58,35.12
2019-08-06-17,37.0,-999.0,10,5,76.86,33.59,31.56,33.59
2019-08-06-18,29.06,-999.0,11,4,73.81,30.03,26.47,28.0
2019-08-06-19,22.78,-999.0,8,4,70.24,24.43,25.45,21.38
2019-08-06-20,18.44,57.0,5,3,65.15,23.41,23.41,18.32
2019-08-06-21,18.06,48.0,5,6,58.54,28.5,21.38,16.8
2019-08-06-22,17.39,39.0,4,8,53.44,36.65,21.89,14.76
2019-08-06-23,17.5,31.0,4,9,46.83,36.65,23.92,13.23
2019-08-07-00,18.17,29.0,3,8,44.28,33.59,23.41,13.74
2019-08-07-01,18.39,20.0,-999,7,48.36,30.03,21.89,15.78
2019-08-07-02,17.67,26.0,1,7,44.79,29.01,19.34,17.31
2019-08-07-03,14.61,28.0,1,6,42.76,30.54,14.76,20.36
2019-08-07-04,12.67,24.0,1,6,32.58,32.58,13.74,20.87
2019-08-07-05,11.72,23.0,1,5,25.96,32.07,14.25,20.36
2019-08-07-06,8.89,30.0,1,5,24.43,31.56,13.74,21.89
2019-08-07-07,6.56,40.0,2,4,22.4,29.52,16.29,19.34
2019-08-07-08,6.61,41.0,6,5,23.92,29.52,18.32,21.89
2019-08-07-09,6.83,37.0,11,7,-999.0,-999.0,-999.0,-999.0
2019-08-07-10,7.28,52.0,25,9,37.16,34.61,32.58,29.01
2019-08-07-11,7.72,54.0,-999,9,42.25,40.21,38.17,34.1
2019-08-07-12,8.12,56.0,29,8,49.88,44.79,41.74,40.21
2019-08-07-13,9.5,48.0,38,8,60.57,46.32,40.21,44.28
2019-08-07-14,15.12,45.0,35,8,72.79,41.74,38.68,43.26
2019-08-07-15,21.22,42.0,31,9,80.42,36.14,38.17,43.26
2019-08-07-16,21.94,49.0,20,8,85.51,34.1,34.1,44.28
2019-08-07-17,23.76,46.5,12,8,90.6,32.07,31.56,44.79
2019-08-07-18,22.44,42.0,6,9,89.58,28.0,30.03,44.28
2019-08-07-19,18.56,24.5,3,9,81.95,22.9,23.41,34.61
2019-08-07-20,19.56,22.0,2,10,67.19,18.83,16.8,28.5
2019-08-07-21,23.0,32.0,2,10,57.01,19.34,15.27,22.4
2019-08-07-22,21.28,27.5,3,10,49.37,17.82,14.76,18.83
2019-08-07-23,27.72,26.0,3,9,51.92,14.76,12.72,15.27
2019-08-08-00,25.0,23.5,3,10,36.65,11.2,12.72,13.23
2019-08-08-01,23.83,18.5,4,10,26.47,9.16,10.69,15.27
2019-08-08-02,24.67,12.5,2,13,18.32,7.13,11.2,15.78
2019-08-08-03,25.06,13.0,2,14,15.27,4.58,10.18,15.27
2019-08-08-04,19.72,11.5,2,16,13.23,4.07,9.16,15.27
2019-08-08-05,14.39,11.5,1,16,13.74,3.05,7.64,12.22
2019-08-08-06,13.11,9.5,1,17,12.22,2.54,7.13,11.2
2019-08-08-07,14.56,12.0,3,18,7.64,4.07,7.13,10.69
2019-08-08-08,26.0,15.5,7,18,12.22,5.6,7.64,11.2
2019-08-08-09,34.78,16.0,17,17,24.94,7.13,10.18,13.74
2019-08-08-10,41.88,19.5,33,17,41.74,9.67,11.71,16.8
2019-08-08-11,48.41,22.5,47,17,63.12,12.72,15.78,19.85
2019-08-08-12,52.5,22.0,56,16,77.88,14.25,19.85,26.47
2019-08-08-13,49.94,28.5,47,17,88.57,15.78,27.49,28.5
2019-08-08-14,47.61,27.0,34,18,99.26,18.32,30.54,29.52
2019-08-08-15,44.61,29.0,24,19,105.87,16.8,29.52,26.98
2019-08-08-16,32.89,20.0,17,19,103.84,15.78,28.0,25.96
2019-08-08-17,22.72,20.0,19,18,96.2,14.25,23.92,31.05
2019-08-08-18,19.56,23.0,20,18,92.64,12.22,17.82,32.58
2019-08-08-19,17.28,18.0,15,19,84.49,9.16,12.22,24.43
2019-08-08-20,11.56,19.5,9,20,70.24,8.65,9.16,19.85
2019-08-08-21,11.5,22.5,11,20,60.06,7.13,5.6,15.78
2019-08-08-22,11.61,24.0,4,20,60.06,6.11,6.11,11.2
2019-08-08-23,9.94,24.0,2,20,53.95,6.11,8.65,9.67
2019-08-09-00,8.67,24.0,4,20,45.81,6.11,8.65,7.64
2019-08-09-01,7.44,29.0,6,-999,42.76,5.6,8.65,6.11
2019-08-09-02,6.17,31.5,6,21,38.17,5.6,7.64,8.65
2019-08-09-03,5.33,27.5,6,21,32.58,5.6,7.64,6.62
2019-08-09-04,4.83,23.0,5,22,29.52,6.11,7.64,6.11
2019-08-09-05,4.39,21.5,4,22,26.47,5.6,9.16,5.6
2019-08-09-06,5.0,23.0,4,23,22.9,5.09,9.16,5.6
2019-08-09-07,8.0,19.0,6,23,20.36,5.6,9.67,7.13
2019-08-09-08,12.11,16.5,8,23,24.43,6.62,11.71,7.64
2019-08-09-09,13.28,16.5,16,22,31.05,8.14,15.27,13.74
2019-08-09-10,17.67,16.0,33,23,39.19,10.69,21.38,23.41
2019-08-09-11,23.78,17.5,57,22,50.39,12.22,22.4,36.14
2019-08-09-12,32.5,18.5,49,22,63.12,13.23,24.43,40.21
2019-08-09-13,42.67,21.5,52,21,73.81,14.76,28.5,36.65
2019-08-09-14,50.61,24.5,55,20,76.86,13.74,28.0,33.08
2019-08-09-15,45.72,28.5,44,20,75.84,13.23,27.49,33.59
2019-08-09-16,43.5,26.5,40,20,68.72,12.72,26.47,34.61
2019-08-09-17,39.78,24.5,22,20,57.52,11.71,25.45,40.72
2019-08-09-18,20.72,22.5,16,19,-999.0,-999.0,-999.0,-999.0
2019-08-09-19,8.5,22.0,10,19,50.9,11.71,24.94,26.47
2019-08-09-20,5.72,21.0,3,20,47.34,11.2,23.92,21.38
2019-08-09-21,5.39,26.0,3,21,41.74,11.71,24.43,15.27
2019-08-09-22,6.06,29.0,8,21,-999.0,-999.0,-999.0,-999.0
2019-08-09-23,6.17,35.0,8,21,36.14,11.2,24.43,13.74
2019-08-10-00,6.11,41.5,9,21,35.63,10.69,24.43,19.34
2019-08-10-01,6.61,37.0,11,21,32.58,11.71,25.45,19.34
2019-08-10-02,7.61,29.5,11,23,22.9,13.23,25.45,20.87
2019-08-10-03,9.72,20.0,10,23,21.38,13.74,23.92,25.45
2019-08-10-04,12.78,15.5,9,23,18.83,14.25,22.4,27.49
2019-08-10-05,14.33,13.0,6,29,16.8,15.78,20.87,32.07
2019-08-10-06,14.33,12.0,4,28,18.83,17.82,18.83,31.05
2019-08-10-07,20.06,12.0,7,28,19.34,18.83,17.31,29.52
2019-08-10-08,28.17,13.0,11,30,21.38,18.32,17.31,31.05
2019-08-10-09,39.39,13.0,12,30,21.38,18.83,18.83,37.16
2019-08-10-10,50.44,14.5,11,28,23.41,19.85,20.87,43.77
2019-08-10-11,56.72,17.0,23,29,25.96,21.89,23.41,44.79
2019-08-10-12,57.33,18.0,38,28,33.59,22.9,26.47,44.28
2019-08-10-13,54.61,18.5,51,24,-999.0,-999.0,-999.0,-999.0
2019-08-10-14,51.67,19.5,50,24,51.92,24.43,27.49,40.21
2019-08-10-15,48.59,20.5,46,24,59.55,25.96,29.01,41.74
2019-08-10-16,48.5,21.0,42,23,64.64,30.03,36.14,42.76
2019-08-10-17,48.67,23.0,24,21,65.15,34.61,33.59,51.41
2019-08-10-18,39.28,24.5,20,22,62.61,37.67,30.54,54.97
2019-08-10-19,29.11,24.5,11,21,57.52,41.74,24.43,47.34
2019-08-10-20,23.33,24.5,5,22,49.88,42.76,23.92,43.77
2019-08-10-21,16.06,22.0,4,22,38.68,46.83,22.9,41.23
2019-08-10-22,13.06,20.0,4,22,31.05,41.74,20.36,39.19
2019-08-10-23,14.78,17.0,5,23,21.89,37.67,17.82,37.67
2019-08-11-00,16.11,15.5,4,23,22.9,32.07,17.82,37.16
2019-08-11-01,19.61,15.0,7,23,18.83,28.5,15.27,30.54
2019-08-11-02,21.06,13.5,9,23,12.22,21.89,13.74,31.56
2019-08-11-03,19.11,13.5,7,24,8.65,17.31,11.2,29.52
2019-08-11-04,17.56,13.5,5,23,9.67,16.29,8.65,31.56
2019-08-11-05,15.78,14.5,7,23,8.65,15.27,8.14,28.0
2019-08-11-06,14.44,14.0,7,22,7.13,12.22,9.16,32.07
2019-08-11-07,15.5,14.0,7,21,8.14,10.69,9.16,31.56
2019-08-11-08,19.06,15.0,5,20,11.71,9.67,11.71,35.12
2019-08-11-09,24.0,16.0,13,21,19.34,11.71,24.43,39.7
2019-08-11-10,27.56,17.5,18,22,22.9,13.23,44.79,51.41
2019-08-11-11,32.39,19.0,29,23,23.41,20.36,63.12,61.59
2019-08-11-12,35.72,19.0,25,22,20.87,30.03,69.22,63.62
2019-08-11-13,33.56,19.5,27,24,16.8,35.63,64.64,59.55
2019-08-11-14,32.78,22.5,42,25,15.78,38.68,59.55,50.9
2019-08-11-15,31.78,24.0,49,25,16.29,41.74,61.08,39.7
2019-08-11-16,31.94,32.0,40,21,15.78,44.79,70.75,39.19
2019-08-11-17,29.67,34.0,34,21,15.78,44.79,70.75,32.58
2019-08-11-18,25.83,31.5,27,21,14.25,43.26,53.44,26.47
2019-08-11-19,24.28,27.5,20,21,13.74,38.17,51.92,24.43
2019-08-11-20,21.44,26.5,10,19,11.71,32.58,44.28,20.36
2019-08-11-21,19.94,28.5,10,18,10.18,30.03,36.65,12.72
2019-08-11-22,19.0,27.5,10,17,10.69,29.52,32.07,15.78
2019-08-11-23,15.94,26.0,9,18,9.67,30.03,28.5,13.74
2019-08-12-00,15.78,25.0,8,18,9.67,30.03,22.9,8.14
2019-08-12-01,17.33,27.5,8,18,17.31,28.5,27.49,10.69
2019-08-12-02,18.28,28.5,11,19,17.31,25.45,22.9,11.71
2019-08-12-03,19.67,27.0,10,19,22.9,24.43,17.31,9.16
2019-08-12-04,19.28,25.5,6,18,27.49,22.9,16.29,10.18
2019-08-12-05,15.78,24.5,5,18,29.01,20.87,14.76,11.71
2019-08-12-06,10.78,22.0,6,15,32.07,21.38,12.22,11.71
2019-08-12-07,8.17,19.5,7,11,30.54,22.4,12.22,11.2
2019-08-12-08,6.89,14.5,9,11,33.08,26.98,14.76,14.25
2019-08-12-09,7.22,20.5,11,10,36.65,35.63,23.92,19.85
2019-08-12-10,8.28,25.5,14,13,40.21,46.32,36.14,26.98
2019-08-12-11,10.12,34.0,14,16,43.77,60.06,52.94,40.72
2019-08-12-12,13.59,36.5,9,20,43.77,68.72,61.59,57.52
2019-08-12-13,15.06,37.5,13,20,42.25,75.84,66.17,72.79
2019-08-12-14,13.18,37.0,14,22,39.19,78.9,70.75,70.24
2019-08-12-15,14.67,30.0,21,23,35.63,79.91,66.68,61.08
2019-08-12-16,16.5,26.0,22,21,32.07,77.37,70.24,57.01
2019-08-12-17,15.67,26.0,24,21,30.54,75.33,77.37,54.97
2019-08-12-18,12.72,18.5,16,19,32.58,73.3,70.75,48.86
2019-08-12-19,8.89,18.5,7,16,31.56,66.68,60.06,47.34
2019-08-12-20,8.83,19.5,1,12,30.03,59.04,50.39,54.46
2019-08-12-21,9.5,15.0,0,14,-999.0,-999.0,-999.0,-999.0
2019-08-12-22,7.89,16.0,0,19,28.5,51.92,41.23,43.77
2019-08-12-23,8.11,18.5,1,19,27.49,62.1,42.25,31.05
2019-08-13-00,9.0,14.5,1,19,27.49,61.08,39.7,27.49
2019-08-13-01,8.78,13.5,-999,14,25.45,55.99,33.08,23.41
2019-08-13-02,9.39,14.0,1,16,23.92,47.34,22.4,16.29
2019-08-13-03,9.72,13.5,1,28,22.9,40.72,16.8,14.76
2019-08-13-04,14.94,14.0,1,38,23.92,38.17,15.78,14.76
2019-08-13-05,17.78,12.0,1,39,22.4,32.58,18.32,9.67
2019-08-13-06,17.22,9.5,1,39,19.85,26.98,18.83,8.14
2019-08-13-07,18.28,15.0,3,38,18.83,25.96,18.83,14.25
2019-08-13-08,15.61,21.0,5,39,18.83,29.01,19.85,18.32
2019-08-13-09,12.89,15.0,4,44,19.85,38.68,35.63,28.0
2019-08-13-10,13.83,21.0,4,47,24.43,55.99,53.95,40.21
2019-08-13-11,19.06,21.5,9,51,-999.0,-999.0,-999.0,-999.0
2019-08-13-12,29.0,23.5,15,50,-999.0,-999.0,-999.0,-999.0
2019-08-13-13,40.0,32.0,27,51,40.21,81.44,94.67,67.7
2019-08-13-14,47.24,34.0,30,51,41.74,77.37,80.93,65.15
2019-08-13-15,51.47,41.0,25,47,-999.0,-999.0,-999.0,-999.0
2019-08-13-16,50.35,51.5,14,42,-999.0,-999.0,-999.0,-999.0
2019-08-13-17,53.11,54.0,8,30,-999.0,-999.0,-999.0,-999.0
2019-08-13-18,61.94,43.0,10,18,-999.0,-999.0,-999.0,-999.0
2019-08-13-19,61.72,35.5,11,16,-999.0,-999.0,-999.0,-999.0
2019-08-13-20,53.0,29.0,4,15,-999.0,-999.0,-999.0,-999.0
2019-08-13-21,46.06,32.0,7,15,23.41,33.08,43.26,24.43
2019-08-13-22,31.0,33.0,1,15,19.34,30.54,42.25,20.87
2019-08-13-23,21.61,30.5,1,16,18.32,37.16,43.26,21.89
2019-08-14-00,14.17,27.5,1,18,17.82,41.23,39.7,14.76
2019-08-14-01,11.0,25.5,5,18,16.8,40.72,35.12,10.18
2019-08-14-02,10.33,25.5,4,18,11.2,40.72,28.0,9.16
2019-08-14-03,9.83,29.5,5,19,7.64,37.67,23.41,20.36
2019-08-14-04,8.67,25.0,4,18,7.13,36.65,22.9,20.87
2019-08-14-05,6.72,24.5,5,18,9.67,28.5,25.45,5.6
2019-08-14-06,6.56,18.0,4,18,10.18,23.92,22.9,6.62
2019-08-14-07,8.17,19.0,8,16,6.11,23.92,21.89,9.67
2019-08-14-08,10.83,23.0,11,17,9.16,38.68,23.92,14.25
2019-08-14-09,14.72,30.0,14,17,12.72,49.88,34.1,18.83
2019-08-14-10,21.56,38.0,-999,19,13.74,63.12,50.9,35.63
2019-08-14-11,30.78,38.5,12,19,-999.0,-999.0,-999.0,-999.0
2019-08-14-12,41.28,44.5,13,20,34.1,103.33,79.4,65.66
2019-08-14-13,43.67,48.0,14,19,42.25,111.98,81.44,60.06
2019-08-14-14,41.22,55.5,15,20,45.81,120.63,81.44,57.01
2019-08-14-15,40.11,61.0,17,21,47.34,121.14,83.98,57.01
2019-08-14-16,39.44,64.0,13,21,48.36,115.54,67.7,55.99
2019-08-14-17,31.67,64.5,12,22,48.86,97.73,61.08,49.88
2019-08-14-18,22.28,60.5,9,22,47.85,86.53,52.43,49.88
2019-08-14-19,15.44,58.5,7,26,42.76,78.9,41.74,45.81
2019-08-14-20,13.28,61.5,5,30,-999.0,-999.0,-999.0,-999.0
2019-08-14-21,12.44,65.0,2,33,-999.0,-999.0,-999.0,-999.0
2019-08-14-22,11.72,60.5,2,38,12.72,49.88,30.54,34.61
2019-08-14-23,12.94,57.5,6,42,13.74,43.26,36.14,32.58
2019-08-15-00,15.61,55.5,11,45,14.25,36.65,37.67,26.98
2019-08-15-01,16.83,53.5,14,47,14.25,35.12,36.14,30.03
2019-08-15-02,17.67,52.0,13,48,12.22,41.23,31.05,25.96
2019-08-15-03,17.17,57.5,16,48,6.11,44.79,26.47,21.38
2019-08-15-04,16.06,53.0,17,50,5.6,44.28,27.49,25.96
2019-08-15-05,14.33,52.0,16,55,6.11,42.76,27.49,28.0
2019-08-15-06,11.28,54.0,15,60,6.11,41.23,24.43,24.43
2019-08-15-07,11.56,53.0,13,60,7.64,36.14,20.36,19.34
2019-08-15-08,12.0,54.5,15,61,14.76,32.58,26.47,21.38
2019-08-15-09,12.44,57.5,18,54,23.41,37.16,35.63,24.94
2019-08-15-10,12.06,59.0,15,52,32.07,45.3,47.34,34.1
2019-08-15-11,9.67,59.0,19,53,47.34,55.48,60.06,46.83
2019-08-15-12,9.83,59.0,18,49,67.19,68.72,69.22,61.59
2019-08-15-13,11.22,57.0,17,44,85.51,78.9,74.82,65.66
2019-08-15-14,13.67,51.5,17,36,86.02,88.06,79.91,69.22
2019-08-15-15,14.78,50.0,16,37,92.64,94.16,81.44,66.68
2019-08-15-16,14.17,54.5,17,38,105.36,96.2,68.21,65.66
2019-08-15-17,11.94,55.5,15,33,106.89,96.71,60.57,61.08
2019-08-15-18,10.67,56.0,14,35,96.2,95.69,57.52,54.46
2019-08-15-19,9.33,55.0,14,37,73.81,91.62,51.92,41.23
2019-08-15-20,8.89,53.0,12,37,60.06,83.48,45.3,34.1
2019-08-15-21,8.22,50.0,14,28,51.41,67.19,37.67,25.45
